pm25,visibility,traffic,nox,action
20.0,9.46,14,15.0,0
12.0,15.71,12,13.0,0
12.0,14.22,10,8.0,0
13.0,13.89,10,8.0,0
12.0,17.86,11,9.0,0
12.0,22.56,10,7.0,0
8.0,23.62,11,5.0,0
12.0,23.62,11,6.0,0
9.0,23.26,12,9.0,0
11.0,22.06,14,10.0,0
6.0,24.0,14,14.0,0
7.0,20.98,13,12.0,0
11.0,22.22,14,15.0,0
11.0,22.22,14,15.0,0
15.0,21.9,14,14.0,0
16.0,20.69,14,14.0,0
15.0,22.39,14,13.0,0
11.0,21.58,14,15.0,0
15.0,18.99,14,16.0,0
19.0,17.24,15,17.0,0
19.0,17.24,15,17.0,0
13.0,21.13,16,21.0,0
15.0,22.39,16,22.0,0
11.0,23.26,16,20.0,0
16.0,22.39,19,29.0,0
12.0,23.81,16,22.0,0
11.0,23.62,14,14.0,0
3.0,26.79,13,11.0,0
10.0,24.79,21,12.0,0
7.0,25.0,9,10.0,0
6.0,25.86,10,7.6,0
5.0,26.79,12,8.0,0
3.0,27.52,13,10.0,0
8.0,23.62,16,20.0,0
14.0,22.9,14,16.0,0
13.0,23.26,14,16.0,0
11.0,23.62,12,12.0,0
13.0,20.55,13,12.0,0
18.0,18.4,13,11.0,0
18.0,18.4,13,11.0,0
11.0,21.74,13,11.0,0
27.0,19.35,14,16.0,0
9.0,22.22,14,16.0,0
11.0,20.13,16,20.0,0
9.0,17.54,15,17.0,0
8.0,19.87,17,24.0,0
8.0,19.87,19,24.0,0
16.0,18.07,39,79.0,0
16.0,18.07,52,79.0,0
35.0,12.77,55,104.0,0
46.0,11.67,49,100.0,0
28.0,15.71,42,83.0,0
16.0,19.23,25,44.0,0
10.0,23.81,21,22.0,0
11.0,22.56,23,37.0,0
6.0,26.79,19,20.0,0
11.0,24.0,20,19.0,0
8.0,24.0,23,38.0,0
9.0,24.39,19,25.0,0
8.0,21.9,16,15.0,0
10.0,19.61,14,15.19,0
9.0,19.11,16,22.0,0
9.0,19.11,20,22.0,0
26.0,13.16,47,92.0,0
45.0,10.68,53,111.0,0
57.0,9.62,55,113.0,0
57.0,9.9,58,113.0,0
48.0,10.38,53,117.0,0
42.0,11.72,49,104.0,0
42.0,11.72,47,104.0,0
30.0,14.15,44,95.0,0
23.0,14.71,44,88.0,0
26.0,15.54,48,81.0,0
26.0,15.46,50,81.0,0
36.0,13.51,53,96.0,0
37.0,13.39,45,88.0,0
37.0,13.45,45,88.0,0
46.0,12.1,52,102.0,0
49.0,10.99,41,83.0,0
46.0,11.9,23,38.0,0
37.0,13.33,18,23.0,0
34.0,11.76,20,29.0,0
39.0,9.97,31,43.0,0
41.0,10.49,31,41.0,0
42.0,10.2,27,44.0,0
45.0,10.24,35,66.0,0
42.0,10.34,38,69.0,0
61.0,9.74,37,68.0,0
52.0,9.12,50,102.0,0
72.0,7.18,53,107.0,0
65.0,7.75,48,97.0,0
61.0,8.75,46,90.0,0
58.0,8.98,47,93.0,0
58.0,8.98,50,93.0,0
51.0,10.14,50,86.0,0
53.0,10.14,55,82.0,0
135.0,7.46,58,90.0,1
106.0,8.31,60,98.0,1
106.0,8.33,52,98.0,1
117.0,7.63,51,95.0,1
160.0,6.37,56,106.0,1
185.0,5.76,60,118.0,1
59.0,12.35,14,19.0,0
57.0,10.45,16,20.0,0
41.0,11.63,12,12.0,0
59.0,11.45,11,10.0,0
58.0,11.49,9,10.0,0
37.0,13.51,12,12.0,0
42.0,12.99,11,10.0,0
32.0,14.85,11,10.0,0
24.0,16.57,11,10.0,0
40.0,13.51,10,7.0,0
25.0,16.13,8,7.0,0
24.0,19.35,9,5.0,0
17.0,22.9,7,4.0,0
13.0,25.42,8,5.0,0
6.0,27.27,7,4.0,0
5.0,26.79,20,6.0,0
7.0,25.86,8,6.0,0
4.0,26.32,9,9.0,0
20.0,17.65,22,39.0,0
65.0,7.26,39,68.0,0
127.0,7.46,43,64.0,1
104.0,8.93,31,46.0,1
106.0,8.9,31,46.0,1
102.0,9.43,25,34.0,1
116.0,9.26,20,28.0,1
105.0,8.67,19,24.0,1
113.0,8.33,17,20.0,1
101.0,8.52,17,20.0,1
108.0,8.31,18,21.0,1
115.0,7.98,20,27.0,1
109.0,7.92,22,34.0,1
111.0,8.06,22,36.0,1
105.0,8.2,24,36.0,1
110.0,8.13,26,43.0,1
126.0,7.85,32,55.0,1
151.0,6.41,49,83.0,1
131.0,7.13,54,83.0,1
104.0,9.4,45,67.0,1
77.0,11.54,37,52.0,1
94.0,9.97,47,81.0,1
93.0,10.0,50,81.0,1
102.0,8.98,54,95.0,1
102.0,9.01,56,94.0,1
126.0,7.77,59,100.0,1
120.0,8.13,58,103.0,1
117.0,8.43,58,97.0,1
114.0,8.96,58,92.0,1
114.0,9.4,57,74.0,1
109.0,7.79,52,58.0,1
109.0,6.74,49,52.0,1
110.0,6.91,44,47.0,1
110.0,6.91,42,47.0,1
81.0,7.44,32,50.0,1
69.0,8.67,30,50.0,0
66.0,9.93,31,53.0,0
58.0,10.2,29,53.0,0
57.0,11.19,27,45.0,0
48.0,14.35,27,34.0,0
46.0,14.56,32,34.0,0
54.0,10.71,42,55.0,0
61.0,10.34,37,45.0,0
55.0,10.56,37,45.0,0
67.0,9.65,38,54.0,0
67.0,9.43,47,66.0,0
68.0,9.43,43,66.0,0
77.0,8.43,51,80.0,1
83.0,8.11,47,77.0,1
82.0,8.75,46,69.0,1
68.0,10.31,38,59.0,0
34.0,11.67,30,59.0,0
25.0,16.57,15,19.0,0
24.0,15.87,14,13.0,0
22.0,15.31,15,19.0,0
22.0,17.54,14,14.0,0
28.0,15.38,16,22.0,0
31.0,13.64,20,28.0,0
100.0,10.38,31,28.0,1
99.0,6.86,36,54.0,1
80.0,8.02,31,46.0,1
79.0,8.04,37,46.0,1
77.0,9.29,41,54.0,1
65.0,10.83,34,46.0,0
53.0,11.36,33,45.0,0
55.0,12.45,39,51.0,0
56.0,12.88,36,42.0,0
60.0,13.39,33,37.0,0
58.0,13.1,32,46.0,0
57.0,11.9,38,64.0,0
59.0,12.0,36,54.0,0
64.0,12.24,37,55.0,0
52.0,12.88,33,55.0,0
35.0,19.23,21,25.0,0
32.0,15.96,20,23.0,0
35.0,16.39,18,23.0,0
42.0,15.79,18,22.0,0
55.0,15.08,18,23.0,0
63.0,13.7,18,21.0,0
73.0,12.05,24,32.0,0
86.0,11.45,27,31.0,1
90.0,9.49,39,61.0,1
69.0,10.1,37,73.0,0
64.0,11.03,36,69.0,0
63.0,11.28,38,79.0,0
71.0,10.99,39,79.0,0
52.0,9.97,35,72.0,0
13.0,12.35,8,6.0,0
9.0,22.56,8,5.0,0
10.0,23.62,7,4.0,0
4.0,24.79,19,4.0,0
7.0,26.55,7,3.0,0
2.0,27.03,13,15.0,0
15.0,23.08,12,12.0,0
4.0,27.78,12,12.0,0
3.0,27.27,12,12.0,0
5.0,27.03,11,10.0,0
2.0,27.78,13,10.0,0
4.0,26.55,11,10.0,0
5.0,26.32,10,7.0,0
6.0,23.44,10,7.0,0
8.0,25.42,20,8.42,0
10.0,21.9,13,12.0,0
8.0,23.08,12,13.0,0
10.0,20.69,16,20.0,0
6.0,22.06,17,24.0,0
8.0,20.41,23,37.0,0
15.0,18.52,26,47.0,0
21.0,14.15,39,82.0,0
20.0,14.29,38,81.0,0
31.0,12.1,29,56.0,0
29.0,11.9,26,42.0,0
37.0,11.54,37,66.0,0
37.0,10.68,38,69.0,0
36.0,11.45,35,55.0,0
41.0,11.36,39,57.0,0
51.0,10.95,46,58.0,0
43.0,12.15,40,54.0,0
37.0,12.88,38,58.0,0
36.0,9.4,28,37.0,0
36.0,12.35,24,37.0,0
23.0,17.65,21,26.0,0
20.0,20.98,22,29.0,0
22.0,20.69,21,25.0,0
30.0,17.96,20,24.0,0
30.0,18.63,20,22.0,0
26.0,15.46,21,26.0,0
31.0,14.63,23,31.0,0
32.0,15.96,23,32.0,0
27.0,14.85,21,26.0,0
32.0,14.08,23,32.0,0
32.0,15.0,26,42.0,0
30.0,16.85,26,41.0,0
34.0,15.62,28,48.0,0
42.0,13.95,29,53.0,0
36.0,15.23,27,46.0,0
37.0,15.38,30,48.0,0
44.0,13.95,33,60.0,0
58.0,12.1,33,59.0,0
109.0,10.87,31,58.0,1
126.0,10.24,34,62.0,1
129.0,9.52,36,57.0,1
111.0,10.2,31,48.0,1
117.0,9.68,30,44.0,1
100.0,10.49,26,38.0,1
111.0,10.53,26,38.0,1
118.0,10.17,28,43.0,1
103.0,10.91,25,33.0,1
3.0,18.75,25,33.0,0
9.0,18.29,20,24.0,0
56.0,15.08,18,16.0,0
57.0,13.45,16,17.0,0
52.0,13.22,19,20.0,0
56.0,11.9,22,29.0,0
61.0,11.07,25,35.0,0
64.0,10.95,28,44.0,0
77.0,9.55,31,46.0,1
87.0,9.2,37,65.0,1
93.0,8.45,45,81.0,1
100.0,7.83,46,80.0,1
97.0,8.13,50,92.0,1
101.0,8.15,49,94.0,1
106.0,7.58,50,93.0,1
110.0,7.16,51,90.0,1
115.0,7.09,50,86.0,1
111.0,7.39,52,87.0,1
117.0,6.42,56,95.0,1
105.0,7.56,56,95.0,1
121.0,6.64,56,101.0,1
120.0,7.33,53,95.0,1
118.0,7.73,47,84.0,1
124.0,7.56,45,75.0,1
123.0,7.89,38,59.0,1
128.0,7.54,34,46.0,1
118.0,8.24,34,41.0,1
119.0,8.2,34,42.0,1
128.0,6.91,38,65.0,1
152.0,6.11,41,74.0,1
128.0,7.33,36,59.0,1
108.0,8.26,34,52.35,1
99.0,9.15,37,61.0,1
93.0,8.85,43,79.0,1
89.0,9.09,36,63.0,1
82.0,9.52,32,52.0,1
86.0,9.17,37,67.0,1
91.0,9.17,33,60.0,1
97.0,9.12,41,74.0,1
117.0,7.81,47,92.0,1
125.0,7.5,46,85.0,1
129.0,7.75,42,68.0,1
144.0,7.25,42,67.0,1
149.0,6.79,44,68.0,1
160.0,6.48,46,75.0,1
160.0,6.48,42,66.0,1
161.0,6.58,36,53.0,1
165.0,6.38,40,50.0,1
170.0,6.29,44,58.0,1
182.0,5.92,50,67.0,1
193.0,5.59,55,72.0,1
193.0,5.59,57,72.0,1
192.0,5.56,59,84.0,1
193.0,5.63,59,83.0,1
205.0,5.35,62,95.0,1
214.0,5.07,67,110.0,1
219.0,4.95,70,114.0,1
218.0,4.95,67,108.0,1
150.0,7.33,50,81.0,1
112.0,9.55,38,58.0,1
94.0,10.31,34,51.0,1
96.0,9.9,36,52.0,1
101.0,9.71,37,55.0,1
107.0,9.23,36,53.0,1
129.0,8.31,40,61.0,1
116.0,8.57,40,55.0,1
148.0,7.3,42,60.0,1
161.0,6.74,46,63.0,1
170.0,6.25,44,64.0,1
175.0,5.99,46,69.0,1
186.0,5.77,50,75.0,1
191.0,5.77,50,82.0,1
189.0,5.67,44,64.0,1
200.0,5.59,47,73.0,1
206.0,5.26,48,69.0,1
208.0,5.2,57,88.0,1
212.0,4.93,65,107.0,1
210.0,5.32,66,110.0,1
195.0,5.69,68,117.0,1
194.0,5.55,72,115.0,1
210.0,5.08,70,113.0,1
224.0,4.89,72,104.0,1
206.0,5.33,69,95.0,1
200.0,5.24,68,98.0,1
180.0,6.01,61,81.0,1
166.0,6.25,62,87.0,1
160.0,6.73,60,86.0,1
145.0,7.63,57,77.0,1
116.0,8.88,59,69.0,1
3.0,28.3,13,10.0,0
5.0,26.55,14,13.0,0
10.0,25.0,16,22.0,0
10.0,25.0,16,21.0,0
10.0,25.0,15,17.0,0
14.0,23.44,14,15.0,0
7.0,26.32,10,7.0,0
3.0,27.52,15,17.0,0
9.0,25.42,16,15.0,0
3.0,26.55,19,21.0,0
3.0,26.55,23,33.0,0
3.0,26.79,15,14.0,0
7.0,25.86,12,8.0,0
8.0,23.08,12,9.0,0
10.0,19.23,12,7.0,0
11.0,18.4,13,10.0,0
3.0,15.0,12,7.0,0
20.0,15.79,10,8.0,0
109.0,12.66,10,6.0,1
21.0,14.71,10,8.0,0
22.0,18.4,11,9.0,0
37.0,17.05,13,10.0,0
25.0,18.63,14,16.0,0
29.0,17.75,17,24.0,0
44.0,12.3,43,81.0,0
114.0,7.25,70,114.0,1
210.0,5.08,62,105.0,1
125.0,7.94,48,95.0,1
181.0,5.79,44,87.0,1
100.0,9.65,36,73.0,1
50.0,16.22,42,78.0,0
36.0,15.38,29,56.0,0
38.0,16.39,31,57.0,0
45.0,13.45,37,71.0,0
100.0,9.9,48,92.0,1
91.0,9.55,48,97.0,1
121.0,7.54,61,127.0,1
141.0,6.96,72,147.0,1
139.0,7.26,70,145.0,1
145.0,6.65,39,73.0,1
55.0,10.68,24,30.0,0
59.0,10.91,26,36.0,0
82.0,8.29,30,50.0,1
82.0,8.17,36,68.0,1
82.0,9.09,37,67.0,1
71.0,9.4,36,64.0,0
57.0,14.08,34,63.0,0
29.0,16.85,27,51.0,0
36.0,13.64,30,61.0,0
41.0,14.93,40,85.0,0
45.0,11.95,44,99.0,0
46.0,13.22,41,88.0,0
52.0,12.66,46,100.0,0
60.0,12.3,55,104.0,0
58.0,11.9,60,98.0,0
55.0,10.56,49,80.0,0
53.0,9.52,53,91.0,0
54.0,10.42,39,66.72,0
42.0,14.85,37,57.0,0
39.0,16.76,39,63.0,0
50.0,12.88,34,46.0,0
46.0,11.67,31,36.0,0
57.0,9.17,32,36.0,0
65.0,10.14,37,40.0,0
71.0,9.97,34,37.0,0
77.0,9.38,27,31.0,1
67.0,9.68,26,32.0,0
77.0,9.65,25,35.0,1
97.0,8.75,30,44.0,1
104.0,8.55,33,49.0,1
109.0,8.09,47,88.0,1
117.0,7.32,68,148.0,1
97.0,9.23,49,85.0,1
95.0,9.58,48,65.0,1
81.0,10.56,47,41.0,1
73.0,10.45,51,54.0,0
73.0,10.95,49,53.0,0
74.0,10.75,51,53.0,0
82.0,10.0,60,68.0,1
89.0,9.06,71,90.0,1
85.0,8.85,69,90.0,1
66.0,11.19,45,57.0,0
82.0,9.97,60,73.0,1
94.0,9.12,70,84.0,1
99.0,8.8,69,86.0,1
98.0,8.82,64,75.0,1
91.0,9.2,56,63.0,1
95.0,8.82,56,70.0,1
95.0,8.77,56,71.0,1
98.0,8.45,62,87.0,1
97.0,8.33,62,89.0,1
34.0,12.1,16,22.0,0
18.0,14.63,10,12.0,0
16.0,13.64,10,11.0,0
15.0,17.86,11,14.0,0
10.0,20.27,10,11.0,0
22.0,17.54,17,29.0,0
10.0,23.44,11,15.0,0
11.0,20.69,18,31.0,0
12.0,22.56,10,12.0,0
8.0,22.39,9,8.0,0
7.0,22.9,20,7.0,0
9.0,22.56,25,24.0,0
11.0,20.83,29,35.0,0
9.0,22.56,23,18.0,0
12.0,20.98,22,15.0,0
14.0,13.64,21,12.0,0
17.0,10.95,21,10.0,0
12.0,13.1,11,11.0,0
22.0,12.05,11,10.0,0
17.0,13.51,9,10.0,0
18.0,8.43,9,8.0,0
22.0,9.06,10,11.0,0
20.0,14.71,10,13.0,0
20.0,13.51,13,15.0,0
16.0,15.96,16,25.0,0
20.0,15.79,20,34.0,0
49.0,11.58,45,75.0,0
76.0,8.82,67,111.0,1
91.0,5.88,61,126.0,1
121.0,5.93,73,134.0,1
112.0,6.76,67,120.0,1
19.0,8.55,14,25.0,0
11.0,19.87,28,32.0,0
26.0,13.45,20,32.0,0
41.0,11.81,43,90.0,0
40.0,11.49,48,90.0,0
36.0,11.81,45,85.0,0
32.0,13.51,40,81.0,0
28.0,15.08,35,66.0,0
24.0,15.31,28,47.0,0
22.0,16.04,23,39.0,0
21.0,18.52,16,20.0,0
24.0,15.31,18,26.0,0
20.0,16.85,18,26.0,0
22.0,16.57,17,24.0,0
25.0,15.46,18,27.0,0
30.0,13.27,20,34.0,0
38.0,12.88,23,37.0,0
51.0,10.45,28,48.0,0
57.0,9.8,43,81.0,0
68.0,10.14,63,139.0,0
42.0,12.55,54,116.0,0
32.0,12.15,45,98.0,0
35.0,7.39,29,58.0,0
28.0,12.71,24,40.0,0
23.0,14.56,24,45.0,0
25.0,14.85,32,67.0,0
27.0,13.95,33,65.0,0
29.0,15.15,31,52.0,0
32.0,12.93,38,64.0,0
37.0,11.86,33,54.0,0
36.0,12.1,30,49.0,0
39.0,11.76,29,51.0,0
32.0,13.51,22,30.0,0
35.0,14.22,20,28.0,0
33.0,14.29,20,28.0,0
38.0,14.49,20,27.0,0
39.0,14.35,16,16.0,0
40.0,12.35,16,16.0,0
45.0,11.24,19,20.0,0
40.0,11.81,17,19.0,0
46.0,10.95,20,22.0,0
43.0,11.24,21,25.0,0
45.0,12.3,23,33.0,0
60.0,10.03,31,54.0,0
72.0,8.82,42,76.0,0
76.0,8.2,54,116.0,1
94.0,7.25,50,101.0,1
92.0,7.79,43,85.0,1
72.0,10.27,34,63.0,0
54.0,11.36,28,49.0,0
58.0,10.95,33,64.0,0
58.0,10.95,34,68.0,0
58.0,11.15,32,60.0,0
66.0,10.64,37,65.0,0
70.0,10.0,36,63.0,0
70.0,10.24,44,63.0,0
80.0,9.32,44,72.0,1
76.0,10.91,38,65.0,1
76.0,10.91,38,65.0,1
49.0,11.9,22,20.0,0
78.0,9.97,29,27.0,1
87.0,9.09,28,29.0,1
96.0,9.04,28,32.0,1
103.0,8.38,27,34.0,1
96.0,8.7,29,41.0,1
107.0,7.11,37,57.0,1
146.0,6.11,45,71.0,1
108.0,7.63,48,76.0,1
88.0,9.26,45,81.0,1
86.0,9.09,52,98.0,1
71.0,11.19,33,58.0,0
63.0,11.07,33,43.0,0
74.0,9.71,37,34.0,0
51.0,14.02,24,20.0,0
37.0,16.48,15,14.0,0
32.0,17.44,16,15.0,0
44.0,15.79,19,25.0,0
42.0,16.13,18,23.0,0
36.0,17.24,17,20.0,0
43.0,15.31,21,27.0,0
53.0,13.51,26,37.0,0
60.0,12.35,28,42.0,0
64.0,12.1,24,36.0,0
67.0,11.81,22,30.0,0
72.0,11.19,23,27.0,0
73.0,11.07,22,24.0,0
69.0,11.11,22,23.0,0
66.0,11.03,23,28.0,0
71.0,10.2,24,29.0,0
72.0,10.42,26,38.0,0
76.0,9.29,40,76.0,1
94.0,8.29,41,74.0,1
100.0,8.33,40,59.0,1
103.0,8.06,44,67.0,1
101.0,8.7,37,56.0,1
106.0,8.17,28,43.0,1
122.0,7.44,35,55.0,1
118.0,7.85,30,55.0,1
112.0,8.2,35,55.0,1
114.0,8.36,41,74.0,1
117.0,8.04,45,86.0,1
119.0,7.96,38,63.0,1
127.0,7.48,36,53.0,1
139.0,7.28,33,45.0,1
137.0,7.13,28,33.0,1
98.0,8.45,22,23.0,1
89.0,9.32,20,18.0,1
94.0,9.55,21,21.0,1
79.0,10.03,21,21.0,1
85.0,9.43,22,23.0,1
79.0,10.07,22,23.0,1
84.0,9.35,22,25.0,1
82.0,9.55,26,33.0,1
85.0,9.17,34,53.0,1
93.0,8.55,40,70.0,1
96.0,7.83,50,97.0,1
107.0,7.43,55,113.0,1
113.0,6.91,66,144.0,1
111.0,7.23,58,113.0,1
98.0,8.45,51,90.0,1
97.0,8.45,52,97.0,1
107.0,7.69,66,136.0,1
111.0,7.23,68,138.0,1
111.0,7.23,65,130.0,1
116.0,7.32,60,113.0,1
116.0,7.32,60,113.0,1
126.0,7.56,42,68.0,1
134.0,7.18,43,69.0,1
140.0,6.91,44,74.0,1
142.0,6.83,41,62.0,1
149.0,6.47,40,54.0,1
180.0,5.65,45,60.0,1
180.0,5.65,45,60.0,1
195.0,5.32,35,35.0,1
198.0,5.41,37,34.0,1
226.0,4.86,44,43.0,1
244.0,4.55,54,53.0,1
263.0,4.2,57,52.0,1
272.0,4.03,58,64.0,1
287.0,3.89,64,73.0,1
290.0,3.77,75,98.0,1
337.0,3.44,82,110.0,1
302.0,3.99,68,83.0,1
273.0,4.52,58,66.0,1
268.0,4.67,56,58.0,1
247.0,5.01,49,48.0,1
235.0,5.16,46,42.0,1
237.0,5.17,44,37.0,1
239.0,5.03,54,57.0,1
273.0,4.49,57,72.0,1
316.0,3.93,52,57.0,1
310.0,4.06,55,55.0,1
310.0,3.83,55,62.0,1
232.0,4.64,43,40.0,1
245.0,4.54,26,27.0,1
232.0,6.7,38,22.0,1
59.0,11.81,29,32.0,0
92.0,7.18,35,46.0,1
136.0,5.68,45,56.0,1
135.0,5.7,45,56.0,1
139.0,6.12,51,70.0,1
159.0,5.57,59,90.0,1
158.0,5.58,59,90.0,1
166.0,5.06,62,98.0,1
164.0,5.18,70,123.0,1
113.0,8.55,54,93.0,1
85.0,9.32,52,92.0,1
91.0,9.55,45,66.0,1
91.0,9.55,45,66.0,1
88.0,8.7,47,67.0,1
110.0,6.68,55,93.0,1
110.0,6.68,55,93.0,1
173.0,4.81,70,123.0,1
173.0,4.81,70,123.0,1
197.0,4.82,65,109.0,1
131.0,7.23,38,50.0,1
131.0,7.23,38,50.0,1
137.0,6.73,30,23.0,1
140.0,6.8,28,21.0,1
114.0,7.21,24,19.0,1
88.0,7.19,25,23.0,1
122.0,7.75,32,34.0,1
111.0,7.83,37,52.0,1
110.0,7.85,37,51.0,1
168.0,4.62,81,170.0,1
168.0,4.33,74,125.0,1
230.0,3.95,62,84.0,1
278.0,3.87,70,83.0,1
301.0,4.03,68,67.0,1
288.0,4.1,58,55.0,1
280.0,4.17,53,82.0,1
218.0,4.56,57,94.0,1
155.0,6.61,57,100.0,1
154.0,6.62,57,99.0,1
151.0,6.88,54,88.0,1
135.0,7.69,49,74.0,1
134.0,7.16,43,81.0,1
134.0,7.16,43,81.0,1
94.0,10.38,42,50.0,1
108.0,9.38,46,63.0,1
113.0,9.23,39,57.0,1
98.0,9.97,40,65.0,1
98.0,9.97,40,65.0,1
79.0,11.32,34,57.0,1
41.0,13.95,23,39.0,0
50.0,12.5,24,30.0,0
54.0,13.1,28,44.0,0
57.0,12.77,28,43.0,0
55.0,12.3,37,73.0,0
57.0,11.03,38,75.0,0
66.0,10.56,39,79.0,0
74.0,10.34,41,84.0,0
74.0,10.34,41,84.0,0
76.0,9.43,41,83.0,1
77.0,9.71,42,78.0,1
78.0,10.79,39,66.0,1
73.0,11.41,37,65.0,0
52.0,13.16,36,70.0,0
45.0,13.64,28,49.0,0
58.0,12.93,28,48.0,0
58.0,12.93,28,48.0,0
68.0,12.15,31,52.0,0
74.0,11.32,37,61.0,0
68.0,10.6,32,55.0,0
68.0,10.87,35,61.0,0
74.0,10.2,36,64.0,0
84.0,9.29,42,83.0,1
88.0,9.46,46,96.0,1
90.0,9.65,50,96.0,1
94.0,8.2,51,96.0,1
98.0,9.55,42,78.0,1
55.0,11.07,37,71.0,0
36.0,16.04,32,67.0,0
28.0,16.22,33,65.0,0
29.0,14.22,35,64.0,0
36.0,13.39,39,66.0,0
32.0,13.57,32,56.0,0
7.0,15.54,13,16.0,0
14.0,12.55,11,10.0,0
11.0,14.15,11,11.0,0
8.0,16.95,11,11.0,0
10.0,15.54,10,12.0,0
5.0,18.4,14,13.0,0
10.0,16.76,10,11.0,0
10.0,18.07,12,14.0,0
11.0,20.83,13,16.0,0
7.0,18.75,16,21.0,0
22.0,7.43,23,38.0,0
40.0,8.17,26,46.0,0
46.0,9.04,28,48.0,0
53.0,8.06,36,67.0,0
55.0,7.75,41,83.0,0
35.0,11.67,42,88.0,0
35.0,11.86,41,88.0,0
21.0,13.64,36,78.0,0
24.0,12.45,36,78.0,0
30.0,11.03,36,79.0,0
42.0,9.2,41,85.0,0
48.0,8.47,43,85.0,0
54.0,8.09,46,94.0,0
48.0,9.62,43,91.0,0
53.0,9.4,48,101.0,0
54.0,9.35,50,102.0,0
24.0,17.14,15,24.0,0
41.0,13.7,11,16.0,0
14.0,14.85,10,13.0,0
15.0,17.65,10,11.0,0
14.0,13.1,10,11.0,0
15.0,13.45,8,11.0,0
18.0,14.42,11,16.0,0
63.0,11.67,10,16.0,0
24.0,14.29,13,21.0,0
25.0,13.51,19,37.0,0
35.0,13.7,38,75.0,0
19.0,15.62,26,56.0,0
20.0,15.96,25,55.0,0
36.0,9.04,40,86.0,0
40.0,8.72,36,74.0,0
45.0,8.62,43,81.0,0
23.0,16.3,33,81.0,0
34.0,14.22,27,51.0,0
32.0,14.42,28,53.0,0
19.0,12.99,30,56.0,0
20.0,15.31,28,54.0,0
10.0,20.69,26,53.0,0
18.0,16.13,26,51.0,0
12.0,20.27,20,33.0,0
9.0,21.28,17,24.0,0
17.0,17.96,18,28.0,0
23.0,14.63,23,39.0,0
31.0,12.2,20,29.0,0
32.0,12.24,17,20.0,0
29.0,14.35,17,20.0,0
28.0,12.5,27,29.0,0
49.0,10.03,39,43.0,0
52.0,9.04,47,61.0,0
58.0,7.63,51,85.0,0
54.0,9.04,49,84.0,0
60.0,8.43,48,90.0,0
58.0,8.77,56,100.0,0
57.0,8.6,62,115.0,0
51.0,9.55,44,83.0,0
120.0,8.72,39,66.0,1
88.0,8.77,56,116.0,1
79.0,8.82,46,83.0,1
71.0,9.84,47,81.0,0
64.0,9.23,54,88.0,0
91.0,8.2,65,83.0,1
85.0,9.06,57,68.0,1
70.0,10.42,51,54.0,0
70.0,10.42,35,55.0,0
67.0,9.09,49,64.0,0
67.0,9.12,49,63.0,0
73.0,9.62,38,49.0,0
75.0,9.55,51,70.0,0
86.0,9.35,55,77.0,1
86.0,9.46,55,76.0,1
101.0,8.09,58,75.0,1
100.0,7.46,55,71.0,1
121.0,6.45,55,66.0,1
119.0,6.67,62,77.0,1
119.0,6.67,62,77.0,1
117.0,7.01,77,121.0,1
144.0,6.59,86,157.0,1
128.0,5.42,86,150.0,1
128.0,5.42,86,150.0,1
88.0,7.65,49,83.0,1
66.0,10.64,31,53.0,0
38.0,13.95,17,24.0,0
30.0,13.64,15,22.0,0
30.0,13.64,15,22.0,0
30.0,13.64,15,22.0,0
34.0,13.51,15,22.0,0
30.0,14.49,12,13.0,0
22.0,14.08,12,14.0,0
36.0,15.46,12,12.0,0
36.0,16.39,12,12.0,0
37.0,14.85,12,13.0,0
39.0,14.85,13,16.0,0
37.0,12.5,17,24.0,0
41.0,14.71,15,24.0,0
40.0,13.89,19,31.0,0
44.0,9.4,23,39.0,0
46.0,9.97,26,46.0,0
54.0,9.26,37,78.0,0
70.0,8.04,50,102.0,0
85.0,6.64,63,129.0,1
50.0,10.95,37,78.0,0
44.0,10.31,41,90.0,0
48.0,12.3,45,103.0,0
43.0,14.56,28,58.0,0
40.0,13.82,26,56.0,0
25.0,16.48,21,42.0,0
56.0,7.73,54,94.0,0
89.0,7.01,74,101.0,1
99.0,6.73,79,101.0,1
80.0,8.24,65,81.0,1
61.0,9.52,51,65.0,0
71.0,8.85,45,61.0,0
72.0,9.2,42,52.0,0
73.0,9.68,41,49.0,0
81.0,8.8,37,42.0,1
81.0,8.55,30,33.0,1
58.0,9.58,24,30.0,0
52.0,8.75,21,27.0,0
62.0,8.96,25,30.0,0
56.0,9.68,28,38.0,0
67.0,8.8,28,43.0,0
42.0,10.91,27,45.0,0
41.0,10.42,29,50.0,0
38.0,11.07,25,49.0,0
33.0,12.3,30,55.0,0
38.0,10.71,41,88.0,0
42.0,10.27,41,94.0,0
49.0,10.27,46,89.0,0
55.0,9.65,43,90.0,0
46.0,10.42,50,92.0,0
49.0,10.68,51,89.0,0
54.0,9.55,50,83.0,0
60.0,9.62,49,80.0,0
65.0,10.99,48,71.0,0
37.0,14.93,36,47.0,0
37.0,13.57,27,34.0,0
37.0,13.57,29,35.0,0
43.0,12.3,22,23.0,0
48.0,12.93,23,23.0,0
47.0,12.3,23,18.0,0
47.0,12.05,23,21.0,0
40.0,13.82,22,23.0,0
53.0,10.38,25,27.0,0
62.0,9.97,27,31.0,0
65.0,9.71,33,49.0,0
76.0,7.52,34,53.0,1
76.0,7.52,36,58.0,1
