district,pm25,nox,visibility,traffic,condition,city,country,year,month,day,hour
Residential District,18.0,30.0,20.83,21,Clear,"Dongsi, Beijing",China,2013,3,13,17
Residential District,27.0,46.0,18.18,26,Clear,"Dongsi, Beijing",China,2013,3,13,18
Residential District,35.0,54.0,16.39,30,Clear,"Dongsi, Beijing",China,2013,3,13,19
Residential District,36.0,48.0,16.57,28,Clear,"Dongsi, Beijing",China,2013,3,13,20
Residential District,33.0,56.0,17.34,30,Clear,"Dongsi, Beijing",China,2013,3,13,21
Residential District,36.0,57.0,16.95,39,Clear,"Dongsi, Beijing",China,2013,3,13,22
Residential District,44.0,58.0,14.78,39,Clear,"Dongsi, Beijing",China,2013,3,13,23
Residential District,66.0,56.0,11.76,40,Clear,"Dongsi, Beijing",China,2013,3,14,0
Residential District,72.0,54.0,12.05,43,Clear,"Dongsi, Beijing",China,2013,3,14,1
Residential District,60.0,54.0,13.16,41,Clear,"Dongsi, Beijing",China,2013,3,14,2
Residential District,58.0,56.0,13.33,42,Cold,"Dongsi, Beijing",China,2013,3,14,3
Residential District,58.0,60.0,13.27,42,Cold,"Dongsi, Beijing",China,2013,3,14,4
Residential District,72.0,64.0,12.15,44,Cold,"Dongsi, Beijing",China,2013,3,14,5
Residential District,61.0,66.0,12.71,47,Cold,"Dongsi, Beijing",China,2013,3,14,6
Residential District,73.0,68.0,12.1,49,Cold,"Dongsi, Beijing",China,2013,3,14,7
Residential District,72.0,70.0,11.9,51,Clear,"Dongsi, Beijing",China,2013,3,14,8
Residential District,80.0,69.0,10.99,53,Clear,"Dongsi, Beijing",China,2013,3,14,9
Residential District,100.0,73.0,9.55,57,Clear,"Dongsi, Beijing",China,2013,3,14,10
Residential District,115.0,77.0,8.8,58,Clear,"Dongsi, Beijing",China,2013,3,14,11
Residential District,126.0,82.0,8.33,60,Clear,"Dongsi, Beijing",China,2013,3,14,12
Residential District,115.0,66.0,8.98,43,Clear,"Dongsi, Beijing",China,2013,3,14,13
Residential District,111.0,57.0,9.15,37,Windy,"Dongsi, Beijing",China,2013,3,14,14
Residential District,101.0,54.0,9.55,36,Clear,"Dongsi, Beijing",China,2013,3,14,15
Residential District,102.0,62.0,9.74,41,Clear,"Dongsi, Beijing",China,2013,3,14,16
Residential District,111.0,66.0,9.17,43,Clear,"Dongsi, Beijing",China,2013,3,14,17
Residential District,116.0,72.0,8.98,45,Clear,"Dongsi, Beijing",China,2013,3,14,18
Residential District,117.0,88.0,8.93,50,Clear,"Dongsi, Beijing",China,2013,3,14,19
Residential District,118.0,94.0,8.9,54,Clear,"Dongsi, Beijing",China,2013,3,14,20
Residential District,128.0,105.0,8.31,61,Clear,"Dongsi, Beijing",China,2013,3,14,21
Residential District,147.0,105.0,7.37,71,Clear,"Dongsi, Beijing",China,2013,3,14,22
Residential District,161.0,104.0,7.01,70,Clear,"Dongsi, Beijing",China,2013,3,14,23
Residential District,159.0,101.0,7.11,64,Clear,"Dongsi, Beijing",China,2013,3,15,0
Residential District,138.0,98.0,7.56,68,Clear,"Dongsi, Beijing",China,2013,3,15,1
Residential District,177.0,109.0,6.48,80,Clear,"Dongsi, Beijing",China,2013,3,15,2
Residential District,196.0,121.0,5.86,90,Clear,"Dongsi, Beijing",China,2013,3,15,3
Residential District,191.0,113.0,6.02,86,Cold,"Dongsi, Beijing",China,2013,3,15,4
Residential District,183.0,110.0,6.26,82,Cold,"Dongsi, Beijing",China,2013,3,15,5
Residential District,169.0,108.0,6.7,75,Cold,"Dongsi, Beijing",China,2013,3,15,6
Residential District,163.0,100.0,7.04,79,Clear,"Dongsi, Beijing",China,2013,3,15,7
Residential District,162.0,102.0,6.94,74,Clear,"Dongsi, Beijing",China,2013,3,15,8
Residential District,168.0,100.0,6.76,72,Clear,"Dongsi, Beijing",China,2013,3,15,9
Residential District,168.0,100.0,6.74,66,Clear,"Dongsi, Beijing",China,2013,3,15,10
Residential District,187.0,100.0,6.29,66,Clear,"Dongsi, Beijing",China,2013,3,15,11
Residential District,208.0,111.0,5.78,74,Clear,"Dongsi, Beijing",China,2013,3,15,12
Residential District,225.0,116.0,5.39,74,Clear,"Dongsi, Beijing",China,2013,3,15,13
Residential District,244.0,143.0,5.1,87,Clear,"Dongsi, Beijing",China,2013,3,15,14
Residential District,280.0,152.0,4.5,88,Clear,"Dongsi, Beijing",China,2013,3,15,15
Residential District,254.0,117.0,4.71,71,Clear,"Dongsi, Beijing",China,2013,3,15,16
Residential District,261.0,105.0,4.79,66,Clear,"Dongsi, Beijing",China,2013,3,15,17
Residential District,275.0,105.0,4.55,67,Clear,"Dongsi, Beijing",China,2013,3,15,18
Residential District,290.0,110.0,4.37,69,Clear,"Dongsi, Beijing",China,2013,3,15,19
Residential District,309.0,117.0,4.15,79,Clear,"Dongsi, Beijing",China,2013,3,15,20
Residential District,304.0,143.0,4.2,86,Clear,"Dongsi, Beijing",China,2013,3,15,21
Residential District,281.0,141.0,4.44,85,Clear,"Dongsi, Beijing",China,2013,3,15,22
Residential District,287.0,150.0,4.34,100,Clear,"Dongsi, Beijing",China,2013,3,15,23
Residential District,355.0,185.0,3.58,100,Clear,"Dongsi, Beijing",China,2013,3,16,0
Residential District,335.0,164.0,3.85,100,Clear,"Dongsi, Beijing",China,2013,3,16,1
Residential District,290.0,153.0,4.23,95,Clear,"Dongsi, Beijing",China,2013,3,16,2
Residential District,290.0,147.0,4.37,87,Clear,"Dongsi, Beijing",China,2013,3,16,3
Residential District,275.0,140.0,4.57,83,Clear,"Dongsi, Beijing",China,2013,3,16,4
Residential District,274.0,132.0,4.62,79,Clear,"Dongsi, Beijing",China,2013,3,16,5
Residential District,270.0,128.0,4.68,76,Clear,"Dongsi, Beijing",China,2013,3,16,6
Residential District,306.0,129.0,4.46,81,Clear,"Dongsi, Beijing",China,2013,3,16,7
Residential District,296.0,123.0,4.58,75,Clear,"Dongsi, Beijing",China,2013,3,16,8
Residential District,289.0,120.0,4.69,74,Clear,"Dongsi, Beijing",China,2013,3,16,9
Residential District,273.0,114.0,4.97,70,Clear,"Dongsi, Beijing",China,2013,3,16,10
Residential District,242.0,121.0,5.5,76,Clear,"Dongsi, Beijing",China,2013,3,16,11
Residential District,211.0,98.0,6.1,68,Clear,"Dongsi, Beijing",China,2013,3,16,12
Residential District,178.0,100.0,6.44,71,Clear,"Dongsi, Beijing",China,2013,3,16,13
Residential District,194.0,86.0,6.62,63,Clear,"Dongsi, Beijing",China,2013,3,16,14
Residential District,160.0,88.0,6.98,65,Clear,"Dongsi, Beijing",China,2013,3,16,15
Residential District,186.0,104.0,6.06,80,Clear,"Dongsi, Beijing",China,2013,3,16,16
Residential District,208.0,101.0,6.25,79,Clear,"Dongsi, Beijing",China,2013,3,16,17
Residential District,164.0,106.0,6.83,81,Clear,"Dongsi, Beijing",China,2013,3,16,18
Residential District,172.0,127.0,6.36,86,Clear,"Dongsi, Beijing",China,2013,3,16,19
Residential District,208.0,110.0,5.66,77,Clear,"Dongsi, Beijing",China,2013,3,16,20
Residential District,260.0,125.0,5.19,80,Clear,"Dongsi, Beijing",China,2013,3,16,21
Residential District,216.0,130.0,5.62,80,Clear,"Dongsi, Beijing",China,2013,3,16,22
Residential District,194.0,112.0,6.67,69,Clear,"Dongsi, Beijing",China,2013,3,16,23
Residential District,153.0,107.0,7.18,65,Clear,"Dongsi, Beijing",China,2013,3,17,0
Residential District,161.0,118.0,6.82,73,Clear,"Dongsi, Beijing",China,2013,3,17,1
Residential District,216.0,116.0,6.05,74,Clear,"Dongsi, Beijing",China,2013,3,17,2
Residential District,216.0,109.0,6.1,54,Clear,"Dongsi, Beijing",China,2013,3,17,3
Residential District,212.0,110.0,6.16,54,Clear,"Dongsi, Beijing",China,2013,3,17,4
Residential District,211.0,91.0,6.29,48,Clear,"Dongsi, Beijing",China,2013,3,17,5
Residential District,173.0,96.0,6.67,50,Clear,"Dongsi, Beijing",China,2013,3,17,6
Residential District,215.0,106.0,6.21,53,Clear,"Dongsi, Beijing",China,2013,3,17,7
Residential District,176.0,107.0,6.49,53,Clear,"Dongsi, Beijing",China,2013,3,17,8
Residential District,190.0,115.0,5.99,56,Clear,"Dongsi, Beijing",China,2013,3,17,9
Residential District,200.0,125.0,5.74,59,Clear,"Dongsi, Beijing",China,2013,3,17,10
Residential District,226.0,146.0,5.05,65,Clear,"Dongsi, Beijing",China,2013,3,17,11
Residential District,275.0,147.0,4.32,66,Clear,"Dongsi, Beijing",China,2013,3,17,12
Residential District,318.0,147.0,3.9,66,Clear,"Dongsi, Beijing",China,2013,3,17,13
Residential District,347.0,140.0,3.65,64,Clear,"Dongsi, Beijing",China,2013,3,17,14
Residential District,362.0,134.0,3.62,62,Clear,"Dongsi, Beijing",China,2013,3,17,15
Residential District,404.0,132.0,3.44,61,Clear,"Dongsi, Beijing",China,2013,3,17,16
Residential District,396.0,136.0,3.54,62,Clear,"Dongsi, Beijing",China,2013,3,17,17
Residential District,357.0,145.0,3.68,65,Clear,"Dongsi, Beijing",China,2013,3,17,18
Residential District,373.0,160.0,3.47,67,Clear,"Dongsi, Beijing",China,2013,3,17,19
Residential District,394.0,193.0,3.28,67,Clear,"Dongsi, Beijing",China,2013,3,17,20
Residential District,417.0,244.0,3.14,67,Clear,"Dongsi, Beijing",China,2013,3,17,21
Residential District,441.0,236.0,2.95,67,Clear,"Dongsi, Beijing",China,2013,3,17,22
Residential District,509.0,212.0,2.83,67,Clear,"Dongsi, Beijing",China,2013,3,17,23
Residential District,487.0,197.0,2.89,67,Clear,"Dongsi, Beijing",China,2013,3,18,0
Residential District,430.0,216.0,3.12,67,Clear,"Dongsi, Beijing",China,2013,3,18,1
Residential District,329.0,160.0,3.49,67,Clear,"Dongsi, Beijing",China,2013,3,18,2
Residential District,46.0,52.0,10.42,36,Clear,"Dongsi, Beijing",China,2013,3,18,3
Residential District,29.0,44.0,11.19,33,Windy,"Dongsi, Beijing",China,2013,3,18,4
Residential District,22.0,35.0,12.61,30,Windy,"Dongsi, Beijing",China,2013,3,18,5
Residential District,14.0,33.0,14.08,30,Windy,"Dongsi, Beijing",China,2013,3,18,6
Residential District,12.0,34.0,17.05,30,Windy,"Dongsi, Beijing",China,2013,3,18,7
Residential District,3.0,27.0,27.52,28,Clear,"Dongsi, Beijing",China,2013,3,18,8
Residential District,3.0,26.0,27.52,27,Windy,"Dongsi, Beijing",China,2013,3,18,9
Residential District,3.0,27.0,27.52,28,Clear,"Dongsi, Beijing",China,2013,3,18,10
Residential District,3.0,20.0,27.52,26,Windy,"Dongsi, Beijing",China,2013,3,18,11
Residential District,12.0,21.0,25.42,26,Clear,"Dongsi, Beijing",China,2013,3,18,12
Residential District,10.0,22.0,25.86,26,Windy,"Dongsi, Beijing",China,2013,3,18,13
Residential District,12.0,22.0,25.42,26,Clear,"Dongsi, Beijing",China,2013,3,18,14
Residential District,11.0,25.0,25.64,27,Clear,"Dongsi, Beijing",China,2013,3,18,15
Residential District,12.0,26.0,25.42,27,Clear,"Dongsi, Beijing",China,2013,3,18,16
Residential District,3.0,40.0,27.03,32,Windy,"Dongsi, Beijing",China,2013,3,18,17
Residential District,13.0,45.0,16.3,33,Windy,"Dongsi, Beijing",China,2013,3,18,18
Residential District,73.0,68.0,8.2,41,Windy,"Dongsi, Beijing",China,2013,3,18,19
Residential District,45.0,48.0,12.99,34,Clear,"Dongsi, Beijing",China,2013,3,18,20
Residential District,35.0,46.0,15.71,34,Clear,"Dongsi, Beijing",China,2013,3,18,21
Residential District,32.0,47.0,17.24,34,Clear,"Dongsi, Beijing",China,2013,3,18,22
Residential District,32.0,47.0,17.24,34,Clear,"Dongsi, Beijing",China,2013,3,18,23
Residential District,29.0,45.0,18.87,33,Clear,"Dongsi, Beijing",China,2013,3,19,0
Residential District,13.0,52.0,20.98,36,Clear,"Dongsi, Beijing",China,2013,3,19,1
Residential District,14.0,52.0,20.83,36,Clear,"Dongsi, Beijing",China,2013,3,19,2
Residential District,30.0,59.0,18.07,38,Clear,"Dongsi, Beijing",China,2013,3,19,3
Residential District,11.0,49.0,22.9,35,Clear,"Dongsi, Beijing",China,2013,3,19,4
Residential District,7.0,49.0,23.81,35,Clear,"Dongsi, Beijing",China,2013,3,19,5
Residential District,9.0,52.0,23.81,36,Clear,"Dongsi, Beijing",China,2013,3,19,6
Residential District,6.0,42.0,24.0,33,Clear,"Dongsi, Beijing",China,2013,3,19,7
Residential District,34.0,66.0,16.39,40,Clear,"Dongsi, Beijing",China,2013,3,19,8
Residential District,44.0,67.0,14.15,40,Clear,"Dongsi, Beijing",China,2013,3,19,9
Residential District,47.0,58.0,14.22,38,Clear,"Dongsi, Beijing",China,2013,3,19,10
Residential District,63.0,52.0,12.88,36,Clear,"Dongsi, Beijing",China,2013,3,19,11
Residential District,47.0,49.0,14.78,35,Clear,"Dongsi, Beijing",China,2013,3,19,12
Residential District,47.0,52.0,14.63,36,Clear,"Dongsi, Beijing",China,2013,3,19,13
Residential District,50.0,50.0,14.08,35,Clear,"Dongsi, Beijing",China,2013,3,19,14
Residential District,49.0,49.0,14.93,35,Clear,"Dongsi, Beijing",China,2013,3,19,15
Residential District,48.0,51.0,14.02,35,Clear,"Dongsi, Beijing",China,2013,3,19,16
Residential District,45.0,54.0,15.31,36,Rainy,"Dongsi, Beijing",China,2013,3,19,17
Residential District,42.0,58.0,17.34,38,Rainy,"Dongsi, Beijing",China,2013,3,19,18
Residential District,29.0,60.0,18.4,38,Rainy,"Dongsi, Beijing",China,2013,3,19,19
Residential District,63.0,58.0,14.63,38,Rainy,"Dongsi, Beijing",China,2013,3,19,20
Residential District,60.0,55.0,12.93,37,Rainy,"Dongsi, Beijing",China,2013,3,19,21
Residential District,72.0,53.0,11.81,36,Rainy,"Dongsi, Beijing",China,2013,3,19,22
Residential District,73.0,54.0,11.72,36,Rainy,"Dongsi, Beijing",China,2013,3,19,23
Residential District,58.0,41.0,13.45,32,Rainy,"Dongsi, Beijing",China,2013,3,20,0
Residential District,41.0,39.0,16.48,32,Rainy,"Dongsi, Beijing",China,2013,3,20,1
Residential District,38.0,36.0,17.05,31,Rainy,"Dongsi, Beijing",China,2013,3,20,2
Residential District,33.0,37.0,17.86,31,Rainy,"Dongsi, Beijing",China,2013,3,20,3
Residential District,34.0,37.0,17.65,31,Rainy,"Dongsi, Beijing",China,2013,3,20,4
Residential District,28.0,34.0,18.18,30,Rainy,"Dongsi, Beijing",China,2013,3,20,5
Residential District,30.0,36.0,22.06,31,Cold,"Dongsi, Beijing",China,2013,3,20,6
Residential District,19.0,47.0,21.13,34,Cold,"Dongsi, Beijing",China,2013,3,20,7
Residential District,43.0,47.0,16.04,34,Clear,"Dongsi, Beijing",China,2013,3,20,8
Residential District,56.0,46.0,14.15,34,Clear,"Dongsi, Beijing",China,2013,3,20,9
Residential District,45.0,44.0,14.63,33,Clear,"Dongsi, Beijing",China,2013,3,20,10
Residential District,53.0,37.0,17.14,31,Clear,"Dongsi, Beijing",China,2013,3,20,11
Residential District,82.0,40.0,11.28,32,Clear,"Dongsi, Beijing",China,2013,3,20,12
Residential District,3.0,25.0,10.49,40,Clear,"Dongsi, Beijing",China,2013,3,20,13
Residential District,10.0,21.0,21.74,24,Clear,"Dongsi, Beijing",China,2013,3,20,14
Residential District,49.0,21.0,16.76,23,Clear,"Dongsi, Beijing",China,2013,3,20,15
Residential District,48.0,22.0,15.08,23,Windy,"Dongsi, Beijing",China,2013,3,20,16
Residential District,62.0,27.0,14.78,25,Clear,"Dongsi, Beijing",China,2013,3,20,17
Residential District,64.0,34.0,12.5,27,Clear,"Dongsi, Beijing",China,2013,3,20,18
Residential District,70.0,38.0,12.2,30,Windy,"Dongsi, Beijing",China,2013,3,20,19
Residential District,81.0,46.0,11.32,34,Clear,"Dongsi, Beijing",China,2013,3,20,20
Residential District,95.0,53.0,10.87,36,Clear,"Dongsi, Beijing",China,2013,3,20,21
Residential District,90.0,65.0,10.56,43,Clear,"Dongsi, Beijing",China,2013,3,20,22
Residential District,97.0,63.0,10.17,41,Clear,"Dongsi, Beijing",China,2013,3,20,23
Residential District,108.0,51.0,9.8,35,Clear,"Dongsi, Beijing",China,2013,3,21,0
Residential District,107.0,40.0,9.9,32,Clear,"Dongsi, Beijing",China,2013,3,21,1
Residential District,94.0,35.0,10.31,27,Clear,"Dongsi, Beijing",China,2013,3,21,2
Residential District,85.0,44.0,11.54,33,Clear,"Dongsi, Beijing",China,2013,3,21,3
Residential District,86.0,45.0,11.63,27,Clear,"Dongsi, Beijing",China,2013,3,21,4
Residential District,90.0,44.0,11.54,32,Cold,"Dongsi, Beijing",China,2013,3,21,5
Residential District,96.0,50.0,11.15,33,Cold,"Dongsi, Beijing",China,2013,3,21,6
Residential District,97.0,54.0,10.87,38,Clear,"Dongsi, Beijing",China,2013,3,21,7
Residential District,88.0,49.0,10.6,36,Clear,"Dongsi, Beijing",China,2013,3,21,8
Residential District,98.0,52.0,9.71,39,Clear,"Dongsi, Beijing",China,2013,3,21,9
Residential District,121.0,65.0,8.57,48,Clear,"Dongsi, Beijing",China,2013,3,21,10
Residential District,137.0,77.0,7.73,53,Clear,"Dongsi, Beijing",China,2013,3,21,11
Residential District,154.0,83.0,7.09,57,Clear,"Dongsi, Beijing",China,2013,3,21,12
Residential District,174.0,87.0,6.59,58,Clear,"Dongsi, Beijing",China,2013,3,21,13
Residential District,173.0,86.0,6.67,55,Clear,"Dongsi, Beijing",China,2013,3,21,14
Residential District,185.0,91.0,6.36,56,Clear,"Dongsi, Beijing",China,2013,3,21,15
Residential District,187.0,97.0,6.22,58,Clear,"Dongsi, Beijing",China,2013,3,21,16
Residential District,193.0,108.0,6.06,63,Clear,"Dongsi, Beijing",China,2013,3,21,17
Residential District,198.0,118.0,5.89,68,Clear,"Dongsi, Beijing",China,2013,3,21,18
Residential District,208.0,125.0,5.63,72,Clear,"Dongsi, Beijing",China,2013,3,21,19
Residential District,208.0,126.0,5.68,71,Clear,"Dongsi, Beijing",China,2013,3,21,20
Residential District,211.0,118.0,5.73,68,Clear,"Dongsi, Beijing",China,2013,3,21,21
Residential District,192.0,105.0,6.17,62,Clear,"Dongsi, Beijing",China,2013,3,21,22
Residential District,177.0,89.0,6.54,57,Clear,"Dongsi, Beijing",China,2013,3,21,23
Residential District,173.0,94.0,6.62,59,Clear,"Dongsi, Beijing",China,2013,3,22,0
Residential District,161.0,73.0,7.32,47,Clear,"Dongsi, Beijing",China,2013,3,22,1
Residential District,124.0,62.0,8.0,41,Clear,"Dongsi, Beijing",China,2013,3,22,2
Residential District,104.0,52.0,8.45,34,Clear,"Dongsi, Beijing",China,2013,3,22,3
Residential District,152.0,83.0,7.46,46,Clear,"Dongsi, Beijing",China,2013,3,22,4
Residential District,56.0,45.0,9.8,29,Clear,"Dongsi, Beijing",China,2013,3,22,5
Residential District,14.0,27.0,11.49,20,Clear,"Dongsi, Beijing",China,2013,3,22,6
Residential District,8.0,45.0,25.42,24,Clear,"Dongsi, Beijing",China,2013,3,22,7
Residential District,10.0,37.0,12.15,21,Clear,"Dongsi, Beijing",China,2013,3,22,8
Residential District,136.0,80.0,8.13,35,Clear,"Dongsi, Beijing",China,2013,3,22,9
Residential District,132.0,79.0,8.33,34,Clear,"Dongsi, Beijing",China,2013,3,22,10
Residential District,128.0,77.0,8.45,44,Clear,"Dongsi, Beijing",China,2013,3,22,11
Residential District,60.0,34.0,10.91,32,Windy,"Dongsi, Beijing",China,2013,3,22,12
Residential District,60.0,33.0,11.11,30,Clear,"Dongsi, Beijing",China,2013,3,22,13
Residential District,76.0,38.0,9.29,33,Windy,"Dongsi, Beijing",China,2013,3,22,14
Residential District,72.0,35.0,9.55,30,Clear,"Dongsi, Beijing",China,2013,3,22,15
Residential District,62.0,30.0,10.38,25,Windy,"Dongsi, Beijing",China,2013,3,22,16
Residential District,73.0,34.0,10.14,27,Windy,"Dongsi, Beijing",China,2013,3,22,17
Residential District,75.0,38.0,10.24,28,Clear,"Dongsi, Beijing",China,2013,3,22,18
Residential District,67.0,40.0,10.83,29,Clear,"Dongsi, Beijing",China,2013,3,22,19
Residential District,69.0,48.0,10.87,31,Clear,"Dongsi, Beijing",China,2013,3,22,20
Residential District,62.0,44.0,11.54,28,Clear,"Dongsi, Beijing",China,2013,3,22,21
Residential District,60.0,57.0,11.9,36,Clear,"Dongsi, Beijing",China,2013,3,22,22
Residential District,66.0,69.0,11.86,44,Clear,"Dongsi, Beijing",China,2013,3,22,23
Residential District,62.0,64.0,12.61,44,Clear,"Dongsi, Beijing",China,2013,3,23,0
Residential District,52.0,66.0,13.76,42,Clear,"Dongsi, Beijing",China,2013,3,23,1
Residential District,50.0,65.0,14.35,41,Clear,"Dongsi, Beijing",China,2013,3,23,2
Residential District,53.0,63.0,14.35,44,Clear,"Dongsi, Beijing",China,2013,3,23,3
Residential District,53.0,64.0,13.76,43,Clear,"Dongsi, Beijing",China,2013,3,23,4
Residential District,54.0,65.0,13.7,40,Clear,"Dongsi, Beijing",China,2013,3,23,5
Residential District,52.0,56.0,14.08,35,Clear,"Dongsi, Beijing",China,2013,3,23,6
Residential District,45.0,53.0,15.23,34,Clear,"Dongsi, Beijing",China,2013,3,23,7
Residential District,47.0,52.0,14.63,37,Clear,"Dongsi, Beijing",China,2013,3,23,8
Residential District,46.0,47.0,15.08,39,Clear,"Dongsi, Beijing",China,2013,3,23,9
Residential District,80.0,51.0,10.75,47,Clear,"Dongsi, Beijing",China,2013,3,23,10
Residential District,86.0,53.0,10.27,47,Clear,"Dongsi, Beijing",China,2013,3,23,11
Residential District,93.0,55.0,9.74,46,Clear,"Dongsi, Beijing",China,2013,3,23,12
Residential District,89.0,56.0,10.1,45,Clear,"Dongsi, Beijing",China,2013,3,23,13
Residential District,93.0,62.0,9.87,45,Clear,"Dongsi, Beijing",China,2013,3,23,14
Residential District,92.0,62.0,9.38,45,Clear,"Dongsi, Beijing",China,2013,3,23,15
Residential District,94.0,63.0,8.33,44,Windy,"Dongsi, Beijing",China,2013,3,23,16
Residential District,63.0,42.0,8.02,28,Windy,"Dongsi, Beijing",China,2013,3,23,17
Residential District,21.0,13.0,11.19,10,Windy,"Dongsi, Beijing",China,2013,3,23,18
Residential District,15.0,13.0,16.48,10,Windy,"Dongsi, Beijing",China,2013,3,23,19
Residential District,12.0,12.0,16.04,10,Windy,"Dongsi, Beijing",China,2013,3,23,20
Residential District,12.0,10.0,20.13,9,Clear,"Dongsi, Beijing",China,2013,3,23,21
