district,pm25,nox,visibility,traffic,condition,city,country,year,month,day,hour
Industrial District,335.0,151.0,3.81,100,Clear,"Gucheng, Beijing",China,2013,3,15,23
Industrial District,299.0,159.0,4.08,100,Clear,"Gucheng, Beijing",China,2013,3,16,0
Industrial District,287.0,152.0,4.34,100,Clear,"Gucheng, Beijing",China,2013,3,16,1
Industrial District,274.0,142.0,4.53,92,Clear,"Gucheng, Beijing",China,2013,3,16,2
Industrial District,252.0,131.0,4.8,85,Clear,"Gucheng, Beijing",China,2013,3,16,3
Industrial District,249.0,151.0,4.75,100,Clear,"Gucheng, Beijing",China,2013,3,16,4
Industrial District,266.0,148.0,4.53,99,Clear,"Gucheng, Beijing",China,2013,3,16,5
Industrial District,263.0,128.0,4.67,84,Clear,"Gucheng, Beijing",China,2013,3,16,6
Industrial District,292.0,103.0,4.63,72,Clear,"Gucheng, Beijing",China,2013,3,16,7
Industrial District,254.0,112.0,4.88,79,Clear,"Gucheng, Beijing",China,2013,3,16,8
Industrial District,248.0,112.0,5.0,83,Clear,"Gucheng, Beijing",China,2013,3,16,9
Industrial District,248.0,91.0,5.42,64,Clear,"Gucheng, Beijing",China,2013,3,16,10
Industrial District,202.0,64.0,6.41,56,Clear,"Gucheng, Beijing",China,2013,3,16,11
Industrial District,174.0,87.0,6.28,66,Clear,"Gucheng, Beijing",China,2013,3,16,12
Industrial District,193.0,80.0,6.0,64,Clear,"Gucheng, Beijing",China,2013,3,16,13
Industrial District,184.0,44.0,7.28,46,Clear,"Gucheng, Beijing",China,2013,3,16,14
Industrial District,136.0,53.0,7.56,52,Clear,"Gucheng, Beijing",China,2013,3,16,15
Industrial District,161.0,76.0,6.48,71,Clear,"Gucheng, Beijing",China,2013,3,16,16
Industrial District,193.0,90.0,5.54,81,Clear,"Gucheng, Beijing",China,2013,3,16,17
Industrial District,293.0,132.0,4.28,94,Clear,"Gucheng, Beijing",China,2013,3,16,18
Industrial District,315.0,151.0,4.07,100,Clear,"Gucheng, Beijing",China,2013,3,16,19
Industrial District,267.0,108.0,4.89,75,Clear,"Gucheng, Beijing",China,2013,3,16,20
Industrial District,232.0,103.0,5.32,70,Clear,"Gucheng, Beijing",China,2013,3,16,21
Industrial District,250.0,105.0,5.41,69,Clear,"Gucheng, Beijing",China,2013,3,16,22
Industrial District,219.0,98.0,5.73,65,Clear,"Gucheng, Beijing",China,2013,3,16,23
Industrial District,176.0,119.0,6.2,75,Clear,"Gucheng, Beijing",China,2013,3,17,0
Industrial District,184.0,112.0,5.99,81,Clear,"Gucheng, Beijing",China,2013,3,17,1
Industrial District,190.0,100.0,5.95,71,Clear,"Gucheng, Beijing",China,2013,3,17,2
Industrial District,189.0,109.0,5.89,52,Clear,"Gucheng, Beijing",China,2013,3,17,3
Industrial District,191.0,109.0,5.91,62,Clear,"Gucheng, Beijing",China,2013,3,17,4
Industrial District,197.0,103.0,5.85,73,Clear,"Gucheng, Beijing",China,2013,3,17,5
Industrial District,201.0,107.0,5.86,76,Clear,"Gucheng, Beijing",China,2013,3,17,6
Industrial District,214.0,105.0,6.05,74,Clear,"Gucheng, Beijing",China,2013,3,17,7
Industrial District,177.0,103.0,6.3,75,Clear,"Gucheng, Beijing",China,2013,3,17,8
Industrial District,188.0,105.0,5.87,75,Clear,"Gucheng, Beijing",China,2013,3,17,9
Industrial District,206.0,117.0,5.35,81,Clear,"Gucheng, Beijing",China,2013,3,17,10
Industrial District,226.0,125.0,5.03,85,Clear,"Gucheng, Beijing",China,2013,3,17,11
Industrial District,252.0,111.0,4.54,81,Clear,"Gucheng, Beijing",China,2013,3,17,12
Industrial District,287.0,104.0,4.13,80,Clear,"Gucheng, Beijing",China,2013,3,17,13
Industrial District,310.0,89.0,3.92,77,Clear,"Gucheng, Beijing",China,2013,3,17,14
Industrial District,331.0,90.0,3.73,74,Clear,"Gucheng, Beijing",China,2013,3,17,15
Industrial District,340.0,90.0,3.69,72,Clear,"Gucheng, Beijing",China,2013,3,17,16
Industrial District,351.0,107.0,3.56,79,Clear,"Gucheng, Beijing",China,2013,3,17,17
Industrial District,370.0,125.0,3.41,88,Clear,"Gucheng, Beijing",China,2013,3,17,18
Industrial District,370.0,125.0,3.41,90,Clear,"Gucheng, Beijing",China,2013,3,17,19
Industrial District,456.0,164.0,2.96,100,Clear,"Gucheng, Beijing",China,2013,3,17,20
Industrial District,427.0,188.0,2.99,100,Clear,"Gucheng, Beijing",China,2013,3,17,21
Industrial District,413.0,226.0,3.21,100,Clear,"Gucheng, Beijing",China,2013,3,17,22
Industrial District,399.0,200.0,3.29,100,Clear,"Gucheng, Beijing",China,2013,3,17,23
Industrial District,398.0,197.0,3.29,100,Clear,"Gucheng, Beijing",China,2013,3,18,0
Industrial District,458.0,176.0,3.08,100,Clear,"Gucheng, Beijing",China,2013,3,18,1
Industrial District,416.0,148.0,3.24,99,Clear,"Gucheng, Beijing",China,2013,3,18,2
Industrial District,108.0,27.0,5.76,21,Clear,"Gucheng, Beijing",China,2013,3,18,3
Industrial District,28.0,6.0,11.19,10,Clear,"Gucheng, Beijing",China,2013,3,18,4
Industrial District,20.0,5.0,11.54,9,Clear,"Gucheng, Beijing",China,2013,3,18,5
Industrial District,12.0,10.0,17.96,11,Clear,"Gucheng, Beijing",China,2013,3,18,6
Industrial District,14.0,14.0,17.75,14,Clear,"Gucheng, Beijing",China,2013,3,18,7
Industrial District,3.0,18.0,27.52,15,Clear,"Gucheng, Beijing",China,2013,3,18,8
Industrial District,11.0,17.0,25.64,15,Clear,"Gucheng, Beijing",China,2013,3,18,9
Industrial District,10.0,14.0,25.86,14,Clear,"Gucheng, Beijing",China,2013,3,18,10
Industrial District,8.0,11.0,26.32,13,Clear,"Gucheng, Beijing",China,2013,3,18,11
Industrial District,15.0,11.0,24.79,13,Clear,"Gucheng, Beijing",China,2013,3,18,12
Industrial District,6.0,8.0,26.79,12,Clear,"Gucheng, Beijing",China,2013,3,18,13
Industrial District,14.0,10.0,25.0,13,Clear,"Gucheng, Beijing",China,2013,3,18,14
Industrial District,12.0,13.0,25.42,17,Clear,"Gucheng, Beijing",China,2013,3,18,15
Industrial District,16.0,15.0,24.59,14,Clear,"Gucheng, Beijing",China,2013,3,18,16
Industrial District,3.0,25.0,27.52,19,Clear,"Gucheng, Beijing",China,2013,3,18,17
Industrial District,23.0,34.0,13.57,22,Clear,"Gucheng, Beijing",China,2013,3,18,18
Industrial District,72.0,50.0,5.81,33,Clear,"Gucheng, Beijing",China,2013,3,18,19
Industrial District,44.0,33.0,12.93,25,Clear,"Gucheng, Beijing",China,2013,3,18,20
Industrial District,44.0,33.0,12.93,25,Clear,"Gucheng, Beijing",China,2013,3,18,21
Industrial District,42.0,40.0,15.54,29,Clear,"Gucheng, Beijing",China,2013,3,18,22
Industrial District,42.0,40.0,15.54,29,Clear,"Gucheng, Beijing",China,2013,3,18,23
Industrial District,13.0,46.0,21.28,29,Clear,"Gucheng, Beijing",China,2013,3,19,0
Industrial District,9.0,41.0,22.56,27,Clear,"Gucheng, Beijing",China,2013,3,19,1
Industrial District,11.0,42.0,22.73,29,Clear,"Gucheng, Beijing",China,2013,3,19,2
Industrial District,15.0,45.0,21.74,30,Clear,"Gucheng, Beijing",China,2013,3,19,3
Industrial District,41.0,48.0,15.96,30,Clear,"Gucheng, Beijing",China,2013,3,19,4
Industrial District,14.0,64.0,21.43,35,Clear,"Gucheng, Beijing",China,2013,3,19,5
Industrial District,34.0,64.0,17.86,33,Clear,"Gucheng, Beijing",China,2013,3,19,6
Industrial District,17.0,62.0,21.43,32,Clear,"Gucheng, Beijing",China,2013,3,19,7
Industrial District,38.0,58.0,16.85,34,Clear,"Gucheng, Beijing",China,2013,3,19,8
Industrial District,26.0,47.0,16.85,32,Clear,"Gucheng, Beijing",China,2013,3,19,9
Industrial District,39.0,53.0,15.31,34,Clear,"Gucheng, Beijing",China,2013,3,19,10
Industrial District,3.0,56.0,20.41,39,Clear,"Gucheng, Beijing",China,2013,3,19,11
Industrial District,11.0,48.0,25.64,31,Clear,"Gucheng, Beijing",China,2013,3,19,12
Industrial District,60.0,43.0,17.34,30,Clear,"Gucheng, Beijing",China,2013,3,19,13
Industrial District,64.0,43.0,14.56,30,Clear,"Gucheng, Beijing",China,2013,3,19,14
Industrial District,60.0,43.0,13.57,30,Clear,"Gucheng, Beijing",China,2013,3,19,15
Industrial District,67.0,47.0,12.77,32,Clear,"Gucheng, Beijing",China,2013,3,19,16
Industrial District,64.0,42.0,13.27,28,Rainy,"Gucheng, Beijing",China,2013,3,19,17
Industrial District,52.0,45.0,14.93,30,Rainy,"Gucheng, Beijing",China,2013,3,19,18
Industrial District,40.0,48.0,17.14,31,Rainy,"Gucheng, Beijing",China,2013,3,19,19
Industrial District,45.0,63.0,16.22,41,Rainy,"Gucheng, Beijing",China,2013,3,19,20
Industrial District,54.0,74.0,15.31,46,Rainy,"Gucheng, Beijing",China,2013,3,19,21
Industrial District,49.0,76.0,16.3,50,Rainy,"Gucheng, Beijing",China,2013,3,19,22
Industrial District,49.0,77.0,16.3,47,Rainy,"Gucheng, Beijing",China,2013,3,19,23
Industrial District,64.0,47.0,12.88,29,Rainy,"Gucheng, Beijing",China,2013,3,20,0
Industrial District,55.0,38.0,13.76,28,Rainy,"Gucheng, Beijing",China,2013,3,20,1
Industrial District,44.0,36.0,15.87,31,Rainy,"Gucheng, Beijing",China,2013,3,20,2
Industrial District,40.0,42.0,16.13,34,Rainy,"Gucheng, Beijing",China,2013,3,20,3
Industrial District,40.0,42.0,16.13,36,Cold,"Gucheng, Beijing",China,2013,3,20,4
Industrial District,44.0,38.0,15.0,31,Cold,"Gucheng, Beijing",China,2013,3,20,5
Industrial District,24.0,26.0,18.18,19,Cold,"Gucheng, Beijing",China,2013,3,20,6
Industrial District,20.0,43.0,23.81,30,Cold,"Gucheng, Beijing",China,2013,3,20,7
Industrial District,22.0,47.0,20.83,32,Clear,"Gucheng, Beijing",China,2013,3,20,8
Industrial District,76.0,48.0,11.76,46,Clear,"Gucheng, Beijing",China,2013,3,20,9
Industrial District,51.0,32.0,16.85,41,Clear,"Gucheng, Beijing",China,2013,3,20,10
Industrial District,72.0,45.0,11.86,40,Clear,"Gucheng, Beijing",China,2013,3,20,11
Industrial District,74.0,28.0,11.72,30,Clear,"Gucheng, Beijing",China,2013,3,20,12
Industrial District,54.0,23.0,15.46,23,Clear,"Gucheng, Beijing",China,2013,3,20,13
Industrial District,51.0,21.0,16.13,21,Clear,"Gucheng, Beijing",China,2013,3,20,14
Industrial District,50.0,17.0,16.04,18,Clear,"Gucheng, Beijing",China,2013,3,20,15
Industrial District,48.0,24.0,14.56,22,Clear,"Gucheng, Beijing",China,2013,3,20,16
Industrial District,52.0,24.0,14.71,22,Clear,"Gucheng, Beijing",China,2013,3,20,17
Industrial District,78.0,33.0,11.63,26,Clear,"Gucheng, Beijing",China,2013,3,20,18
Industrial District,82.0,48.0,10.95,33,Clear,"Gucheng, Beijing",China,2013,3,20,19
Industrial District,95.0,58.0,10.07,38,Clear,"Gucheng, Beijing",China,2013,3,20,20
Industrial District,104.0,74.0,9.35,43,Clear,"Gucheng, Beijing",China,2013,3,20,21
Industrial District,108.0,89.0,8.9,51,Clear,"Gucheng, Beijing",China,2013,3,20,22
Industrial District,116.0,85.0,8.67,49,Clear,"Gucheng, Beijing",China,2013,3,20,23
Industrial District,122.0,80.0,8.29,46,Clear,"Gucheng, Beijing",China,2013,3,21,0
Industrial District,120.0,72.0,8.45,45,Clear,"Gucheng, Beijing",China,2013,3,21,1
Industrial District,116.0,62.0,8.55,39,Clear,"Gucheng, Beijing",China,2013,3,21,2
Industrial District,117.0,68.0,8.77,39,Cold,"Gucheng, Beijing",China,2013,3,21,3
Industrial District,124.0,69.0,8.36,36,Cold,"Gucheng, Beijing",China,2013,3,21,4
Industrial District,120.0,70.0,8.77,43,Cold,"Gucheng, Beijing",China,2013,3,21,5
Industrial District,102.0,67.0,9.74,42,Cold,"Gucheng, Beijing",China,2013,3,21,6
Industrial District,116.0,72.0,8.82,55,Clear,"Gucheng, Beijing",China,2013,3,21,7
Industrial District,120.0,75.0,8.62,59,Clear,"Gucheng, Beijing",China,2013,3,21,8
Industrial District,125.0,76.0,8.33,58,Clear,"Gucheng, Beijing",China,2013,3,21,9
Industrial District,134.0,70.0,7.94,55,Clear,"Gucheng, Beijing",China,2013,3,21,10
Industrial District,142.0,64.0,7.81,46,Clear,"Gucheng, Beijing",China,2013,3,21,11
Industrial District,133.0,65.0,7.77,45,Clear,"Gucheng, Beijing",China,2013,3,21,12
Industrial District,168.0,73.0,6.79,49,Clear,"Gucheng, Beijing",China,2013,3,21,13
Industrial District,156.0,96.0,6.76,59,Clear,"Gucheng, Beijing",China,2013,3,21,14
Industrial District,181.0,103.0,6.25,62,Clear,"Gucheng, Beijing",China,2013,3,21,15
Industrial District,181.0,108.0,6.25,63,Clear,"Gucheng, Beijing",China,2013,3,21,16
Industrial District,183.0,119.0,6.12,68,Clear,"Gucheng, Beijing",China,2013,3,21,17
Industrial District,188.0,134.0,5.94,76,Clear,"Gucheng, Beijing",China,2013,3,21,18
Industrial District,190.0,123.0,5.92,71,Clear,"Gucheng, Beijing",China,2013,3,21,19
Industrial District,182.0,112.0,6.2,65,Clear,"Gucheng, Beijing",China,2013,3,21,20
Industrial District,184.0,109.0,6.25,64,Clear,"Gucheng, Beijing",China,2013,3,21,21
Industrial District,182.0,102.0,6.4,61,Clear,"Gucheng, Beijing",China,2013,3,21,22
Industrial District,184.0,118.0,6.2,71,Clear,"Gucheng, Beijing",China,2013,3,21,23
Industrial District,159.0,66.0,7.01,47,Clear,"Gucheng, Beijing",China,2013,3,22,0
Industrial District,143.0,59.0,7.77,43,Clear,"Gucheng, Beijing",China,2013,3,22,1
Industrial District,130.0,60.0,7.59,42,Clear,"Gucheng, Beijing",China,2013,3,22,2
Industrial District,114.0,84.0,9.09,51,Clear,"Gucheng, Beijing",China,2013,3,22,3
Industrial District,152.0,88.0,7.21,45,Clear,"Gucheng, Beijing",China,2013,3,22,4
Industrial District,3.0,34.0,27.52,22,Clear,"Gucheng, Beijing",China,2013,3,22,5
Industrial District,3.0,36.0,27.52,24,Clear,"Gucheng, Beijing",China,2013,3,22,6
Industrial District,6.0,48.0,26.32,31,Clear,"Gucheng, Beijing",China,2013,3,22,7
Industrial District,11.0,70.0,18.99,40,Clear,"Gucheng, Beijing",China,2013,3,22,8
Industrial District,126.0,83.0,8.24,44,Clear,"Gucheng, Beijing",China,2013,3,22,9
Industrial District,121.0,82.0,8.47,40,Clear,"Gucheng, Beijing",China,2013,3,22,10
Industrial District,117.0,81.0,8.6,45,Clear,"Gucheng, Beijing",China,2013,3,22,11
Industrial District,54.0,41.0,10.87,34,Clear,"Gucheng, Beijing",China,2013,3,22,12
Industrial District,81.0,45.0,8.96,38,Clear,"Gucheng, Beijing",China,2013,3,22,13
Industrial District,117.0,45.0,7.28,38,Clear,"Gucheng, Beijing",China,2013,3,22,14
Industrial District,87.0,37.0,8.45,31,Clear,"Gucheng, Beijing",China,2013,3,22,15
Industrial District,73.0,35.0,9.15,29,Clear,"Gucheng, Beijing",China,2013,3,22,16
Industrial District,75.0,39.0,8.93,32,Clear,"Gucheng, Beijing",China,2013,3,22,17
Industrial District,79.0,46.0,8.52,34,Clear,"Gucheng, Beijing",China,2013,3,22,18
Industrial District,86.0,59.0,8.4,40,Clear,"Gucheng, Beijing",China,2013,3,22,19
Industrial District,67.0,57.0,10.03,37,Clear,"Gucheng, Beijing",China,2013,3,22,20
Industrial District,64.0,65.0,10.07,38,Clear,"Gucheng, Beijing",China,2013,3,22,21
Industrial District,63.0,71.0,10.38,40,Clear,"Gucheng, Beijing",China,2013,3,22,22
Industrial District,53.0,79.0,11.49,43,Clear,"Gucheng, Beijing",China,2013,3,22,23
Industrial District,53.0,74.0,12.05,41,Clear,"Gucheng, Beijing",China,2013,3,23,0
Industrial District,67.0,80.0,11.11,49,Clear,"Gucheng, Beijing",China,2013,3,23,1
Industrial District,59.0,64.0,12.66,40,Clear,"Gucheng, Beijing",China,2013,3,23,2
Industrial District,62.0,70.0,12.2,45,Clear,"Gucheng, Beijing",China,2013,3,23,3
Industrial District,67.0,81.0,11.32,53,Clear,"Gucheng, Beijing",China,2013,3,23,4
Industrial District,68.0,81.0,11.24,51,Clear,"Gucheng, Beijing",China,2013,3,23,5
Industrial District,73.0,69.0,11.32,43,Clear,"Gucheng, Beijing",China,2013,3,23,6
Industrial District,78.0,75.0,10.99,45,Clear,"Gucheng, Beijing",China,2013,3,23,7
Industrial District,66.0,76.0,11.28,51,Clear,"Gucheng, Beijing",China,2013,3,23,8
Industrial District,68.0,72.0,11.67,49,Clear,"Gucheng, Beijing",China,2013,3,23,9
Industrial District,65.0,66.0,12.66,42,Clear,"Gucheng, Beijing",China,2013,3,23,10
Industrial District,65.0,71.0,11.03,50,Clear,"Gucheng, Beijing",China,2013,3,23,11
Industrial District,100.0,70.0,8.57,56,Clear,"Gucheng, Beijing",China,2013,3,23,12
Industrial District,99.0,68.0,9.2,51,Clear,"Gucheng, Beijing",China,2013,3,23,13
Industrial District,89.0,68.0,9.97,49,Clear,"Gucheng, Beijing",China,2013,3,23,14
Industrial District,90.0,71.0,9.01,50,Windy,"Gucheng, Beijing",China,2013,3,23,15
Industrial District,56.0,41.0,10.0,29,Clear,"Gucheng, Beijing",China,2013,3,23,16
Industrial District,19.0,14.0,8.43,14,Windy,"Gucheng, Beijing",China,2013,3,23,17
Industrial District,14.0,14.0,9.65,14,Clear,"Gucheng, Beijing",China,2013,3,23,18
Industrial District,9.0,11.0,14.49,11,Clear,"Gucheng, Beijing",China,2013,3,23,19
Industrial District,6.0,16.0,19.48,14,Clear,"Gucheng, Beijing",China,2013,3,23,20
Industrial District,11.0,24.0,20.27,17,Clear,"Gucheng, Beijing",China,2013,3,23,21
Industrial District,12.0,26.0,21.43,18,Clear,"Gucheng, Beijing",China,2013,3,23,22
Industrial District,9.0,19.0,23.81,15,Clear,"Gucheng, Beijing",China,2013,3,23,23
Industrial District,5.0,14.0,24.39,14,Clear,"Gucheng, Beijing",China,2013,3,24,0
Industrial District,4.0,11.0,25.42,13,Clear,"Gucheng, Beijing",China,2013,3,24,1
Industrial District,8.0,13.0,25.42,14,Clear,"Gucheng, Beijing",China,2013,3,24,2
Industrial District,6.0,10.0,25.64,13,Clear,"Gucheng, Beijing",China,2013,3,24,3
Industrial District,3.0,9.0,27.52,12,Clear,"Gucheng, Beijing",China,2013,3,24,4
Industrial District,3.0,9.0,27.52,12,Clear,"Gucheng, Beijing",China,2013,3,24,5
Industrial District,3.0,8.0,27.52,12,Clear,"Gucheng, Beijing",China,2013,3,24,6
Industrial District,5.0,12.0,25.86,13,Clear,"Gucheng, Beijing",China,2013,3,24,7
Industrial District,7.0,18.0,25.0,17,Clear,"Gucheng, Beijing",China,2013,3,24,8
Industrial District,4.0,15.0,27.03,16,Clear,"Gucheng, Beijing",China,2013,3,24,9
Industrial District,8.0,16.0,24.39,16,Clear,"Gucheng, Beijing",China,2013,3,24,10
Industrial District,3.0,13.0,26.79,15,Clear,"Gucheng, Beijing",China,2013,3,24,11
Industrial District,3.0,10.0,27.03,13,Clear,"Gucheng, Beijing",China,2013,3,24,12
Industrial District,8.0,12.0,25.21,13,Clear,"Gucheng, Beijing",China,2013,3,24,13
Industrial District,12.0,10.0,22.9,13,Clear,"Gucheng, Beijing",China,2013,3,24,14
Industrial District,20.0,20.0,18.75,16,Clear,"Gucheng, Beijing",China,2013,3,24,15
Industrial District,28.0,21.0,17.44,16,Clear,"Gucheng, Beijing",China,2013,3,24,16
Industrial District,29.0,26.0,16.04,19,Clear,"Gucheng, Beijing",China,2013,3,24,17
Industrial District,34.0,32.0,14.85,21,Clear,"Gucheng, Beijing",China,2013,3,24,18
Industrial District,44.0,41.0,12.66,31,Clear,"Gucheng, Beijing",China,2013,3,24,19
Industrial District,50.0,63.0,11.72,38,Clear,"Gucheng, Beijing",China,2013,3,24,20
Industrial District,65.0,96.0,9.52,48,Clear,"Gucheng, Beijing",China,2013,3,24,21
Industrial District,65.0,96.0,9.52,48,Clear,"Gucheng, Beijing",China,2013,3,24,22
Industrial District,89.0,98.0,8.38,52,Clear,"Gucheng, Beijing",China,2013,3,24,23
Industrial District,80.0,99.0,9.06,49,Clear,"Gucheng, Beijing",China,2013,3,25,0
Industrial District,85.0,105.0,8.29,51,Clear,"Gucheng, Beijing",China,2013,3,25,1
Industrial District,98.0,104.0,7.61,51,Clear,"Gucheng, Beijing",China,2013,3,25,2
Industrial District,157.0,88.0,6.61,45,Clear,"Gucheng, Beijing",China,2013,3,25,3
Industrial District,100.0,92.0,9.09,47,Cold,"Gucheng, Beijing",China,2013,3,25,4
Industrial District,76.0,88.89,10.38,46,Cold,"Gucheng, Beijing",China,2013,3,25,5
Industrial District,76.0,89.0,9.97,46,Cold,"Gucheng, Beijing",China,2013,3,25,6
Industrial District,75.0,89.0,10.0,46,Clear,"Gucheng, Beijing",China,2013,3,25,7
Industrial District,80.0,85.0,9.8,45,Clear,"Gucheng, Beijing",China,2013,3,25,8
Industrial District,93.0,78.0,9.15,42,Clear,"Gucheng, Beijing",China,2013,3,25,9
Industrial District,101.0,78.0,9.01,42,Clear,"Gucheng, Beijing",China,2013,3,25,10
Industrial District,103.0,75.0,9.26,41,Clear,"Gucheng, Beijing",China,2013,3,25,11
Industrial District,109.0,90.0,8.55,46,Clear,"Gucheng, Beijing",China,2013,3,25,12
Industrial District,109.0,91.0,8.43,46,Clear,"Gucheng, Beijing",China,2013,3,25,13
Industrial District,122.0,88.0,7.96,45,Clear,"Gucheng, Beijing",China,2013,3,25,14
Industrial District,121.0,66.0,8.29,39,Clear,"Gucheng, Beijing",China,2013,3,25,15
Industrial District,114.0,58.0,8.43,41,Clear,"Gucheng, Beijing",China,2013,3,25,16
Industrial District,114.0,58.0,8.43,41,Clear,"Gucheng, Beijing",China,2013,3,25,17
Industrial District,113.0,65.0,7.94,43,Clear,"Gucheng, Beijing",China,2013,3,25,18
Industrial District,131.0,90.0,6.91,53,Clear,"Gucheng, Beijing",China,2013,3,25,19
Industrial District,128.0,114.0,6.79,62,Clear,"Gucheng, Beijing",China,2013,3,25,20
Industrial District,113.0,105.0,7.48,56,Clear,"Gucheng, Beijing",China,2013,3,25,21
Industrial District,123.0,126.0,7.09,66,Clear,"Gucheng, Beijing",China,2013,3,25,22
Industrial District,128.0,129.0,6.49,67,Clear,"Gucheng, Beijing",China,2013,3,25,23
Industrial District,133.0,121.0,6.51,64,Clear,"Gucheng, Beijing",China,2013,3,26,0
Industrial District,126.0,114.0,7.08,62,Clear,"Gucheng, Beijing",China,2013,3,26,1
Industrial District,122.0,113.0,6.96,62,Clear,"Gucheng, Beijing",China,2013,3,26,2
Industrial District,128.0,112.0,6.45,73,Clear,"Gucheng, Beijing",China,2013,3,26,3
Industrial District,130.0,103.0,6.86,70,Clear,"Gucheng, Beijing",China,2013,3,26,4
Industrial District,116.0,90.0,8.15,64,Cold,"Gucheng, Beijing",China,2013,3,26,5
Industrial District,112.0,87.0,8.43,63,Cold,"Gucheng, Beijing",China,2013,3,26,6
Industrial District,123.0,87.0,8.02,62,Clear,"Gucheng, Beijing",China,2013,3,26,7
Industrial District,132.0,98.0,6.99,80,Clear,"Gucheng, Beijing",China,2013,3,26,8
