district,pm25,nox,visibility,traffic,condition,city,country,year,month,day,hour
Green District,289.0,106.0,4.57,79,Clear,"Dingling, Beijing",China,2013,3,15,23
Green District,272.0,106.0,4.86,71,Clear,"Dingling, Beijing",China,2013,3,16,0
Green District,268.0,108.0,4.95,70,Clear,"Dingling, Beijing",China,2013,3,16,1
Green District,270.0,110.0,4.89,70,Clear,"Dingling, Beijing",China,2013,3,16,2
Green District,273.0,105.0,4.84,67,Clear,"Dingling, Beijing",China,2013,3,16,3
Green District,267.0,96.0,4.86,66,Clear,"Dingling, Beijing",China,2013,3,16,4
Green District,253.0,84.0,5.24,59,Clear,"Dingling, Beijing",China,2013,3,16,5
Green District,242.0,80.0,5.44,59,Clear,"Dingling, Beijing",China,2013,3,16,6
Green District,240.0,87.0,5.36,62,Clear,"Dingling, Beijing",China,2013,3,16,7
Green District,258.0,76.0,5.04,58,Clear,"Dingling, Beijing",China,2013,3,16,8
Green District,252.0,74.0,5.19,54,Clear,"Dingling, Beijing",China,2013,3,16,9
Green District,282.0,103.0,4.63,65,Clear,"Dingling, Beijing",China,2013,3,16,10
Green District,290.0,89.0,4.59,59,Clear,"Dingling, Beijing",China,2013,3,16,11
Green District,197.0,55.0,6.47,42,Clear,"Dingling, Beijing",China,2013,3,16,12
Green District,154.0,40.0,7.13,35,Clear,"Dingling, Beijing",China,2013,3,16,13
Green District,174.0,62.0,7.11,47,Clear,"Dingling, Beijing",China,2013,3,16,14
Green District,179.0,66.0,6.62,52,Windy,"Dingling, Beijing",China,2013,3,16,15
Green District,166.0,54.0,7.16,45,Clear,"Dingling, Beijing",China,2013,3,16,16
Green District,165.0,58.0,7.13,47,Clear,"Dingling, Beijing",China,2013,3,16,17
Green District,208.0,83.0,5.81,67,Clear,"Dingling, Beijing",China,2013,3,16,18
Green District,225.0,106.0,5.4,86,Clear,"Dingling, Beijing",China,2013,3,16,19
Green District,269.0,109.0,4.68,87,Clear,"Dingling, Beijing",China,2013,3,16,20
Green District,268.0,92.0,4.82,81,Clear,"Dingling, Beijing",China,2013,3,16,21
Green District,260.0,80.0,5.03,77,Clear,"Dingling, Beijing",China,2013,3,16,22
Green District,268.0,76.0,4.97,71,Clear,"Dingling, Beijing",China,2013,3,16,23
Green District,271.0,75.0,5.03,69,Clear,"Dingling, Beijing",China,2013,3,17,0
Green District,282.0,76.0,4.93,70,Clear,"Dingling, Beijing",China,2013,3,17,1
Green District,286.0,78.0,4.75,72,Clear,"Dingling, Beijing",China,2013,3,17,2
Green District,283.0,75.0,4.82,71,Clear,"Dingling, Beijing",China,2013,3,17,3
Green District,286.0,75.0,4.85,66,Clear,"Dingling, Beijing",China,2013,3,17,4
Green District,274.0,71.0,4.94,63,Clear,"Dingling, Beijing",China,2013,3,17,5
Green District,257.0,74.0,5.17,62,Clear,"Dingling, Beijing",China,2013,3,17,6
Green District,247.0,71.0,5.6,60,Clear,"Dingling, Beijing",China,2013,3,17,7
Green District,257.0,66.0,5.27,58,Clear,"Dingling, Beijing",China,2013,3,17,8
Green District,311.0,78.0,4.4,67,Clear,"Dingling, Beijing",China,2013,3,17,9
Green District,324.0,83.0,4.16,68,Clear,"Dingling, Beijing",China,2013,3,17,10
Green District,304.0,91.0,4.39,69,Clear,"Dingling, Beijing",China,2013,3,17,11
Green District,317.0,86.0,4.22,69,Clear,"Dingling, Beijing",China,2013,3,17,12
Green District,335.0,82.0,4.05,68,Clear,"Dingling, Beijing",China,2013,3,17,13
Green District,350.0,103.0,3.87,78,Clear,"Dingling, Beijing",China,2013,3,17,14
Green District,371.0,141.0,3.6,93,Clear,"Dingling, Beijing",China,2013,3,17,15
Green District,379.0,142.0,3.56,97,Clear,"Dingling, Beijing",China,2013,3,17,16
Green District,390.0,182.0,3.49,100,Clear,"Dingling, Beijing",China,2013,3,17,17
Green District,393.0,184.0,3.45,100,Clear,"Dingling, Beijing",China,2013,3,17,18
Green District,393.0,184.0,3.54,100,Clear,"Dingling, Beijing",China,2013,3,17,19
Green District,381.0,160.0,3.65,100,Clear,"Dingling, Beijing",China,2013,3,17,20
Green District,380.0,143.0,3.66,97,Clear,"Dingling, Beijing",China,2013,3,17,21
Green District,388.0,138.0,3.6,96,Clear,"Dingling, Beijing",China,2013,3,17,22
Green District,377.0,123.0,3.74,91,Clear,"Dingling, Beijing",China,2013,3,17,23
Green District,370.0,94.0,3.77,74,Clear,"Dingling, Beijing",China,2013,3,18,0
Green District,48.0,4.0,11.03,9,Windy,"Dingling, Beijing",China,2013,3,18,1
Green District,24.0,3.0,12.45,7,Clear,"Dingling, Beijing",China,2013,3,18,2
Green District,11.0,4.0,18.18,7,Windy,"Dingling, Beijing",China,2013,3,18,3
Green District,9.0,5.0,21.9,8,Windy,"Dingling, Beijing",China,2013,3,18,4
Green District,11.0,8.0,16.3,10,Clear,"Dingling, Beijing",China,2013,3,18,5
Green District,16.0,10.0,16.48,11,Clear,"Dingling, Beijing",China,2013,3,18,6
Green District,8.0,4.0,17.14,7,Clear,"Dingling, Beijing",China,2013,3,18,7
Green District,10.0,4.0,25.86,7,Windy,"Dingling, Beijing",China,2013,3,18,8
Green District,3.0,3.0,24.79,7,Clear,"Dingling, Beijing",China,2013,3,18,9
Green District,9.0,3.0,26.09,7,Clear,"Dingling, Beijing",China,2013,3,18,10
Green District,6.0,3.0,26.79,7,Clear,"Dingling, Beijing",China,2013,3,18,11
Green District,8.0,5.0,26.32,9,Windy,"Dingling, Beijing",China,2013,3,18,12
Green District,8.0,6.0,26.32,10,Windy,"Dingling, Beijing",China,2013,3,18,13
Green District,7.0,7.0,26.55,10,Clear,"Dingling, Beijing",China,2013,3,18,14
Green District,15.0,7.0,24.79,10,Clear,"Dingling, Beijing",China,2013,3,18,15
Green District,8.0,10.0,26.32,11,Clear,"Dingling, Beijing",China,2013,3,18,16
Green District,12.0,14.0,25.42,12,Windy,"Dingling, Beijing",China,2013,3,18,17
Green District,17.0,23.0,22.73,17,Windy,"Dingling, Beijing",China,2013,3,18,18
Green District,30.0,30.0,12.61,19,Windy,"Dingling, Beijing",China,2013,3,18,19
Green District,45.0,34.0,9.52,23,Windy,"Dingling, Beijing",China,2013,3,18,20
Green District,46.0,33.0,11.15,25,Clear,"Dingling, Beijing",China,2013,3,18,21
Green District,44.0,33.0,12.66,25,Clear,"Dingling, Beijing",China,2013,3,18,22
Green District,44.0,33.0,12.66,25,Clear,"Dingling, Beijing",China,2013,3,18,23
Green District,43.0,37.0,13.64,28,Rainy,"Dingling, Beijing",China,2013,3,19,0
Green District,41.0,35.0,13.51,27,Rainy,"Dingling, Beijing",China,2013,3,19,1
Green District,36.0,31.0,16.76,26,Cold,"Dingling, Beijing",China,2013,3,19,2
Green District,40.0,28.0,18.75,22,Cold,"Dingling, Beijing",China,2013,3,19,3
Green District,29.0,31.0,22.22,23,Cold,"Dingling, Beijing",China,2013,3,19,4
Green District,43.0,36.0,18.63,24,Cold,"Dingling, Beijing",China,2013,3,19,5
Green District,43.0,36.0,18.4,22,Clear,"Dingling, Beijing",China,2013,3,19,6
Green District,40.0,29.0,17.34,20,Clear,"Dingling, Beijing",China,2013,3,19,7
Green District,48.0,30.0,16.22,22,Clear,"Dingling, Beijing",China,2013,3,19,8
Green District,42.0,25.0,16.48,19,Clear,"Dingling, Beijing",China,2013,3,19,9
Green District,53.0,22.0,14.29,20,Clear,"Dingling, Beijing",China,2013,3,19,10
Green District,64.0,20.0,14.08,19,Rainy,"Dingling, Beijing",China,2013,3,19,11
Green District,63.0,23.0,13.7,22,Rainy,"Dingling, Beijing",China,2013,3,19,12
Green District,65.0,26.0,14.35,23,Rainy,"Dingling, Beijing",China,2013,3,19,13
Green District,66.0,28.0,15.0,23,Clear,"Dingling, Beijing",China,2013,3,19,14
Green District,57.0,23.0,15.71,20,Rainy,"Dingling, Beijing",China,2013,3,19,15
Green District,40.0,16.0,19.74,16,Rainy,"Dingling, Beijing",China,2013,3,19,16
Green District,29.0,12.0,21.43,13,Rainy,"Dingling, Beijing",China,2013,3,19,17
Green District,31.0,22.0,21.58,16,Rainy,"Dingling, Beijing",China,2013,3,19,18
Green District,38.0,25.0,18.18,19,Rainy,"Dingling, Beijing",China,2013,3,19,19
Green District,42.0,23.0,18.29,20,Rainy,"Dingling, Beijing",China,2013,3,19,20
Green District,44.0,29.0,17.44,25,Rainy,"Dingling, Beijing",China,2013,3,19,21
Green District,41.0,45.0,18.52,30,Rainy,"Dingling, Beijing",China,2013,3,19,22
Green District,42.0,46.0,18.4,24,Rainy,"Dingling, Beijing",China,2013,3,19,23
Green District,16.0,21.0,24.59,18,Rainy,"Dingling, Beijing",China,2013,3,20,0
Green District,22.0,18.0,18.87,18,Rainy,"Dingling, Beijing",China,2013,3,20,1
Green District,30.0,21.0,17.96,21,Rainy,"Dingling, Beijing",China,2013,3,20,2
Green District,14.0,9.0,25.0,11,Rainy,"Dingling, Beijing",China,2013,3,20,3
Green District,14.0,9.0,25.0,11,Rainy,"Dingling, Beijing",China,2013,3,20,4
Green District,14.0,15.0,25.0,14,Cold,"Dingling, Beijing",China,2013,3,20,5
Green District,10.0,9.0,25.86,11,Cold,"Dingling, Beijing",China,2013,3,20,6
Green District,11.0,10.0,25.64,11,Cold,"Dingling, Beijing",China,2013,3,20,7
Green District,8.0,21.0,26.09,14,Cold,"Dingling, Beijing",China,2013,3,20,8
Green District,17.0,10.0,22.06,13,Clear,"Dingling, Beijing",China,2013,3,20,9
Green District,18.0,19.0,22.39,15,Clear,"Dingling, Beijing",China,2013,3,20,10
Green District,22.0,15.0,23.44,14,Clear,"Dingling, Beijing",China,2013,3,20,11
Green District,22.0,21.0,23.44,16,Clear,"Dingling, Beijing",China,2013,3,20,12
Green District,16.0,16.0,24.59,14,Clear,"Dingling, Beijing",China,2013,3,20,13
Green District,18.0,13.0,24.19,12,Clear,"Dingling, Beijing",China,2013,3,20,14
Green District,24.0,14.0,23.08,12,Clear,"Dingling, Beijing",China,2013,3,20,15
Green District,30.0,22.0,19.11,16,Clear,"Dingling, Beijing",China,2013,3,20,16
Green District,44.0,21.0,16.85,18,Clear,"Dingling, Beijing",China,2013,3,20,17
Green District,50.0,26.0,14.85,21,Clear,"Dingling, Beijing",China,2013,3,20,18
Green District,63.0,32.0,13.64,24,Clear,"Dingling, Beijing",China,2013,3,20,19
Green District,62.0,27.0,14.08,23,Clear,"Dingling, Beijing",China,2013,3,20,20
Green District,65.0,26.0,13.64,23,Clear,"Dingling, Beijing",China,2013,3,20,21
Green District,73.0,27.0,13.16,23,Clear,"Dingling, Beijing",China,2013,3,20,22
Green District,82.0,30.0,12.35,25,Clear,"Dingling, Beijing",China,2013,3,20,23
Green District,88.0,31.0,11.72,26,Clear,"Dingling, Beijing",China,2013,3,21,0
Green District,90.0,32.0,11.54,26,Clear,"Dingling, Beijing",China,2013,3,21,1
Green District,94.0,31.0,11.07,26,Clear,"Dingling, Beijing",China,2013,3,21,2
Green District,100.0,40.0,10.83,30,Clear,"Dingling, Beijing",China,2013,3,21,3
Green District,112.0,52.0,10.2,36,Clear,"Dingling, Beijing",China,2013,3,21,4
Green District,115.0,50.0,9.71,35,Clear,"Dingling, Beijing",China,2013,3,21,5
Green District,108.0,45.0,9.65,32,Clear,"Dingling, Beijing",China,2013,3,21,6
Green District,106.0,45.0,9.87,32,Clear,"Dingling, Beijing",China,2013,3,21,7
Green District,107.0,47.0,9.9,32,Clear,"Dingling, Beijing",China,2013,3,21,8
Green District,121.0,54.0,8.93,38,Clear,"Dingling, Beijing",China,2013,3,21,9
Green District,117.0,40.0,9.2,32,Clear,"Dingling, Beijing",China,2013,3,21,10
Green District,141.0,37.0,8.22,31,Clear,"Dingling, Beijing",China,2013,3,21,11
Green District,145.0,33.0,8.11,30,Clear,"Dingling, Beijing",China,2013,3,21,12
Green District,130.0,26.0,8.57,26,Clear,"Dingling, Beijing",China,2013,3,21,13
Green District,142.0,38.0,7.92,31,Clear,"Dingling, Beijing",China,2013,3,21,14
Green District,158.0,47.0,7.32,36,Clear,"Dingling, Beijing",China,2013,3,21,15
Green District,166.0,49.0,7.18,35,Clear,"Dingling, Beijing",China,2013,3,21,16
Green District,170.0,57.0,6.91,39,Clear,"Dingling, Beijing",China,2013,3,21,17
Green District,168.0,59.0,6.88,40,Clear,"Dingling, Beijing",China,2013,3,21,18
Green District,162.0,51.0,7.3,37,Clear,"Dingling, Beijing",China,2013,3,21,19
Green District,170.0,48.0,7.13,39,Clear,"Dingling, Beijing",China,2013,3,21,20
Green District,169.0,48.0,7.19,39,Clear,"Dingling, Beijing",China,2013,3,21,21
Green District,156.0,47.0,8.04,37,Clear,"Dingling, Beijing",China,2013,3,21,22
Green District,148.0,40.0,8.22,35,Clear,"Dingling, Beijing",China,2013,3,21,23
Green District,43.0,6.0,11.45,10,Clear,"Dingling, Beijing",China,2013,3,22,0
Green District,6.0,4.0,26.79,7,Clear,"Dingling, Beijing",China,2013,3,22,1
Green District,7.0,4.0,13.57,7,Clear,"Dingling, Beijing",China,2013,3,22,2
Green District,7.0,4.0,13.76,7,Clear,"Dingling, Beijing",China,2013,3,22,3
Green District,120.0,39.0,9.17,18,Clear,"Dingling, Beijing",China,2013,3,22,4
Green District,3.0,4.0,27.52,7,Clear,"Dingling, Beijing",China,2013,3,22,5
Green District,4.0,4.0,27.27,7,Clear,"Dingling, Beijing",China,2013,3,22,6
Green District,8.0,8.0,25.0,9,Clear,"Dingling, Beijing",China,2013,3,22,7
Green District,9.0,14.0,23.81,14,Clear,"Dingling, Beijing",China,2013,3,22,8
Green District,94.0,29.0,10.75,20,Windy,"Dingling, Beijing",China,2013,3,22,9
Green District,90.0,28.0,11.03,20,Clear,"Dingling, Beijing",China,2013,3,22,10
Green District,84.0,27.0,11.49,18,Clear,"Dingling, Beijing",China,2013,3,22,11
Green District,18.0,15.0,22.06,13,Clear,"Dingling, Beijing",China,2013,3,22,12
Green District,25.0,18.0,21.74,15,Clear,"Dingling, Beijing",China,2013,3,22,13
Green District,48.0,38.0,12.05,26,Clear,"Dingling, Beijing",China,2013,3,22,14
Green District,68.0,41.0,9.77,31,Clear,"Dingling, Beijing",China,2013,3,22,15
Green District,107.0,42.0,7.75,34,Clear,"Dingling, Beijing",China,2013,3,22,16
Green District,93.0,37.0,8.33,29,Clear,"Dingling, Beijing",China,2013,3,22,17
Green District,84.0,40.0,8.7,30,Clear,"Dingling, Beijing",China,2013,3,22,18
Green District,91.0,47.0,8.38,34,Clear,"Dingling, Beijing",China,2013,3,22,19
Green District,89.0,43.0,9.09,33,Clear,"Dingling, Beijing",China,2013,3,22,20
Green District,83.0,37.0,9.55,29,Windy,"Dingling, Beijing",China,2013,3,22,21
Green District,79.0,38.0,10.2,30,Clear,"Dingling, Beijing",China,2013,3,22,22
Green District,65.0,54.0,11.36,33,Clear,"Dingling, Beijing",China,2013,3,22,23
Green District,53.0,57.0,12.88,36,Clear,"Dingling, Beijing",China,2013,3,23,0
Green District,52.0,59.0,13.16,36,Clear,"Dingling, Beijing",China,2013,3,23,1
Green District,60.0,66.0,12.71,42,Clear,"Dingling, Beijing",China,2013,3,23,2
Green District,56.0,64.0,13.22,33,Clear,"Dingling, Beijing",China,2013,3,23,3
Green District,51.0,64.0,13.89,41,Clear,"Dingling, Beijing",China,2013,3,23,4
Green District,52.0,53.0,13.76,34,Clear,"Dingling, Beijing",China,2013,3,23,5
Green District,55.0,53.0,13.89,34,Clear,"Dingling, Beijing",China,2013,3,23,6
Green District,68.0,52.0,12.4,34,Clear,"Dingling, Beijing",China,2013,3,23,7
Green District,70.0,57.0,12.2,37,Clear,"Dingling, Beijing",China,2013,3,23,8
Green District,71.0,58.0,12.24,41,Clear,"Dingling, Beijing",China,2013,3,23,9
Green District,74.0,50.0,12.24,37,Clear,"Dingling, Beijing",China,2013,3,23,10
Green District,70.0,47.0,12.15,37,Clear,"Dingling, Beijing",China,2013,3,23,11
Green District,74.0,38.0,11.81,35,Clear,"Dingling, Beijing",China,2013,3,23,12
Green District,98.0,40.0,9.87,32,Clear,"Dingling, Beijing",China,2013,3,23,13
Green District,110.0,46.0,9.09,35,Clear,"Dingling, Beijing",China,2013,3,23,14
Green District,109.0,48.0,8.9,36,Clear,"Dingling, Beijing",China,2013,3,23,15
Green District,44.0,15.0,13.04,14,Windy,"Dingling, Beijing",China,2013,3,23,16
Green District,8.0,4.0,17.44,7,Windy,"Dingling, Beijing",China,2013,3,23,17
Green District,12.0,4.0,19.74,7,Clear,"Dingling, Beijing",China,2013,3,23,18
Green District,5.0,4.0,24.0,7,Clear,"Dingling, Beijing",China,2013,3,23,19
Green District,7.0,3.0,22.9,7,Clear,"Dingling, Beijing",China,2013,3,23,20
Green District,9.0,3.0,24.19,7,Clear,"Dingling, Beijing",China,2013,3,23,21
Green District,6.0,3.0,24.0,7,Clear,"Dingling, Beijing",China,2013,3,23,22
Green District,5.0,3.0,26.09,7,Clear,"Dingling, Beijing",China,2013,3,23,23
Green District,6.0,3.0,26.09,7,Clear,"Dingling, Beijing",China,2013,3,24,0
Green District,5.0,3.0,25.42,7,Clear,"Dingling, Beijing",China,2013,3,24,1
Green District,5.0,2.0,27.03,5,Clear,"Dingling, Beijing",China,2013,3,24,2
Green District,4.0,3.0,27.27,7,Clear,"Dingling, Beijing",China,2013,3,24,3
Green District,8.0,3.0,26.32,7,Clear,"Dingling, Beijing",China,2013,3,24,4
Green District,9.0,3.0,26.55,7,Cold,"Dingling, Beijing",China,2013,3,24,5
Green District,4.0,8.0,24.79,9,Clear,"Dingling, Beijing",China,2013,3,24,6
Green District,7.0,7.0,24.19,8,Clear,"Dingling, Beijing",China,2013,3,24,7
Green District,8.0,9.0,26.32,9,Clear,"Dingling, Beijing",China,2013,3,24,8
Green District,6.0,8.0,26.79,9,Clear,"Dingling, Beijing",China,2013,3,24,9
Green District,9.0,7.0,26.09,8,Clear,"Dingling, Beijing",China,2013,3,24,10
Green District,3.0,5.0,27.52,8,Clear,"Dingling, Beijing",China,2013,3,24,11
Green District,11.0,6.0,25.64,8,Clear,"Dingling, Beijing",China,2013,3,24,12
Green District,10.0,7.0,25.86,8,Clear,"Dingling, Beijing",China,2013,3,24,13
Green District,14.0,8.0,25.0,9,Clear,"Dingling, Beijing",China,2013,3,24,14
Green District,11.0,9.0,25.64,11,Clear,"Dingling, Beijing",China,2013,3,24,15
Green District,15.0,10.0,24.19,11,Clear,"Dingling, Beijing",China,2013,3,24,16
Green District,16.0,12.0,22.73,12,Clear,"Dingling, Beijing",China,2013,3,24,17
Green District,18.0,14.0,21.13,12,Clear,"Dingling, Beijing",China,2013,3,24,18
Green District,26.0,38.0,16.3,25,Clear,"Dingling, Beijing",China,2013,3,24,19
Green District,36.0,41.0,14.35,26,Clear,"Dingling, Beijing",China,2013,3,24,20
Green District,39.0,32.0,15.23,23,Clear,"Dingling, Beijing",China,2013,3,24,21
Green District,31.0,25.0,16.3,21,Clear,"Dingling, Beijing",China,2013,3,24,22
Green District,28.0,32.0,16.48,21,Clear,"Dingling, Beijing",China,2013,3,24,23
Green District,28.0,32.0,16.39,23,Clear,"Dingling, Beijing",China,2013,3,25,0
Green District,31.0,25.0,17.65,21,Clear,"Dingling, Beijing",China,2013,3,25,1
Green District,31.0,29.0,15.54,22,Clear,"Dingling, Beijing",China,2013,3,25,2
Green District,37.0,33.0,16.22,23,Clear,"Dingling, Beijing",China,2013,3,25,3
Green District,39.0,37.0,14.93,24,Clear,"Dingling, Beijing",China,2013,3,25,4
Green District,50.0,44.0,13.16,27,Cold,"Dingling, Beijing",China,2013,3,25,5
Green District,59.0,45.0,12.45,27,Cold,"Dingling, Beijing",China,2013,3,25,6
Green District,60.0,50.0,12.45,29,Clear,"Dingling, Beijing",China,2013,3,25,7
Green District,86.0,46.0,9.97,27,Clear,"Dingling, Beijing",China,2013,3,25,8
Green District,77.0,44.0,10.79,27,Clear,"Dingling, Beijing",China,2013,3,25,9
Green District,84.0,46.0,10.34,27,Clear,"Dingling, Beijing",China,2013,3,25,10
Green District,96.0,56.0,9.49,30,Clear,"Dingling, Beijing",China,2013,3,25,11
Green District,106.0,54.0,9.04,30,Clear,"Dingling, Beijing",China,2013,3,25,12
Green District,111.0,56.0,9.06,30,Clear,"Dingling, Beijing",China,2013,3,25,13
Green District,104.0,57.0,9.71,31,Clear,"Dingling, Beijing",China,2013,3,25,14
Green District,117.0,67.0,8.45,34,Clear,"Dingling, Beijing",China,2013,3,25,15
Green District,123.0,91.0,8.02,61,Clear,"Dingling, Beijing",China,2013,3,25,16
Green District,123.0,91.0,8.02,60,Clear,"Dingling, Beijing",China,2013,3,25,17
Green District,131.0,70.0,7.73,46,Clear,"Dingling, Beijing",China,2013,3,25,18
Green District,124.0,69.0,7.94,44,Clear,"Dingling, Beijing",China,2013,3,25,19
Green District,130.0,58.0,8.2,41,Clear,"Dingling, Beijing",China,2013,3,25,20
Green District,119.0,49.0,8.5,36,Clear,"Dingling, Beijing",China,2013,3,25,21
Green District,119.0,51.0,8.36,37,Clear,"Dingling, Beijing",China,2013,3,25,22
Green District,129.0,50.0,8.13,40,Clear,"Dingling, Beijing",China,2013,3,25,23
Green District,128.0,54.0,8.06,41,Clear,"Dingling, Beijing",China,2013,3,26,0
Green District,131.0,54.0,8.06,43,Clear,"Dingling, Beijing",China,2013,3,26,1
Green District,128.0,52.0,8.22,39,Clear,"Dingling, Beijing",China,2013,3,26,2
Green District,122.0,52.0,8.43,39,Clear,"Dingling, Beijing",China,2013,3,26,3
Green District,119.0,50.0,8.65,38,Cold,"Dingling, Beijing",China,2013,3,26,4
Green District,122.0,51.0,8.55,39,Cold,"Dingling, Beijing",China,2013,3,26,5
Green District,120.0,53.0,8.67,38,Cold,"Dingling, Beijing",China,2013,3,26,6
Green District,122.0,57.0,8.45,41,Clear,"Dingling, Beijing",China,2013,3,26,7
Green District,128.0,56.0,8.04,40,Clear,"Dingling, Beijing",China,2013,3,26,8
Green District,151.0,63.0,7.25,42,Clear,"Dingling, Beijing",China,2013,3,26,9
Green District,140.0,72.0,7.43,45,Clear,"Dingling, Beijing",China,2013,3,26,10
Green District,152.0,86.0,6.67,53,Clear,"Dingling, Beijing",China,2013,3,26,11
Green District,190.0,89.0,5.51,57,Clear,"Dingling, Beijing",China,2013,3,26,12
Green District,201.0,92.0,5.49,57,Clear,"Dingling, Beijing",China,2013,3,26,13
Green District,213.0,109.0,5.24,64,Clear,"Dingling, Beijing",China,2013,3,26,14
Green District,224.0,139.0,4.97,76,Clear,"Dingling, Beijing",China,2013,3,26,15
Green District,240.0,100.0,4.91,59,Clear,"Dingling, Beijing",China,2013,3,26,16
Green District,237.0,83.0,4.98,52,Clear,"Dingling, Beijing",China,2013,3,26,17
Green District,236.0,104.0,4.88,62,Clear,"Dingling, Beijing",China,2013,3,26,18
Green District,236.0,104.0,4.88,46,Clear,"Dingling, Beijing",China,2013,3,26,19
Green District,230.0,90.0,5.1,56,Clear,"Dingling, Beijing",China,2013,3,26,20
Green District,229.0,76.0,5.11,51,Clear,"Dingling, Beijing",China,2013,3,26,21
